Duration mean, 58.629106481481486, std dev, 3.552575462962962
Rel slew mean, 0.021075580984474096, std dev, 0.00221904397370021
Rel wait mean, 0.059005463124591255, std dev, 0.0421596389278788
Rel obs mean, 0.9199189558909345, std dev, 0.043139634469004685
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 62.13805555555555, 1.1527777777777777, 3.283333333333333, 57.70194444444445, 0.018551880445423944, 0.05283933177467735, 0.9286087877798987, 6, 1, 89, 41, 157, 11, 14, 23, 
1, 59.780277777777776, 1.2525, 0.8166666666666667, 57.711111111111116, 0.02095172599658936, 0.013661138707024335, 0.9653871352963863, 6, 1, 103, 39, 163, 15, 23, 32, 
2, 51.08527777777778, 1.218888888888889, 0.0, 49.86638888888889, 0.023859885703099937, 0.0, 0.9761401142969001, 3, 4, 96, 36, 142, 10, 7, 18, 
3, 59.53666666666666, 0.9947222222222222, 0.0, 58.54194444444444, 0.016707724464848927, 0.0, 0.9832922755351511, 3, 1, 88, 39, 139, 12, 4, 12, 
4, 61.291666666666664, 1.358888888888889, 6.433333333333334, 53.49944444444444, 0.022170858826195333, 0.10496261046906866, 0.872866530704736, 7, 1, 107, 39, 152, 10, 31, 18, 
5, 54.60444444444445, 1.2147222222222223, 0.0, 53.38972222222222, 0.022245848933745725, 0.0, 0.9777541510662543, 5, 1, 94, 38, 155, 10, 16, 22, 
6, 62.07083333333334, 0.9613888888888888, 3.033333333333333, 58.07611111111112, 0.015488577118435478, 0.048868899778478886, 0.9356425231030856, 3, 3, 80, 47, 142, 10, 0, 20, 
7, 62.674166666666665, 1.1441666666666666, 5.766666666666667, 55.763333333333335, 0.01825579385445891, 0.09201026472895531, 0.8897339414165858, 4, 5, 92, 57, 146, 10, 36, 9, 
8, 60.468333333333334, 1.7152777777777777, 4.333333333333333, 54.41972222222222, 0.028366546309822403, 0.07166285383534081, 0.8999705998548367, 4, 3, 98, 40, 144, 7, 13, 19, 
9, 58.01111111111111, 0.9519444444444444, 1.9833333333333334, 55.075833333333335, 0.016409691629955946, 0.03418885271020877, 0.9494014556598352, 6, 1, 85, 49, 155, 13, 11, 29, 
10, 54.084722222222226, 1.2877777777777777, 0.8833333333333333, 51.91361111111111, 0.02381037980534655, 0.016332400297886546, 0.9598572198967669, 4, 1, 83, 48, 148, 11, 15, 15, 
11, 62.47916666666667, 1.258888888888889, 5.216666666666667, 56.00361111111111, 0.020148938535067246, 0.08349449816605535, 0.8963565632988774, 6, 1, 92, 47, 152, 12, 18, 23, 
12, 62.640277777777776, 1.5205555555555554, 6.383333333333334, 54.73638888888889, 0.024274406332453827, 0.10190461408837942, 0.8738209795791667, 3, 6, 83, 47, 147, 15, 12, 15, 
13, 63.075, 1.4130555555555555, 10.066666666666666, 51.59527777777778, 0.022402783282688157, 0.1595983617386709, 0.817998854978641, 4, 1, 80, 46, 149, 7, 6, 19, 
14, 64.60694444444444, 1.335, 0.7833333333333333, 62.48861111111111, 0.0206634133757551, 0.01212459960874519, 0.9672119870154997, 3, 5, 87, 43, 142, 16, 9, 13, 
15, 58.82972222222222, 1.3266666666666667, 4.55, 52.95305555555556, 0.022550959218460058, 0.07734185762110045, 0.9001071831604395, 6, 1, 85, 44, 157, 13, 13, 23, 
16, 61.82694444444445, 1.351388888888889, 7.666666666666667, 52.80888888888889, 0.021857604334679683, 0.12400203075789502, 0.8541403649074253, 4, 2, 91, 36, 155, 8, 17, 16, 
17, 57.504444444444445, 0.9252777777777778, 2.3833333333333333, 54.19583333333333, 0.016090543726088806, 0.04144607180121343, 0.9424633844726977, 4, 1, 78, 52, 140, 9, 3, 18, 
18, 60.35638888888889, 1.1933333333333334, 7.133333333333334, 52.02972222222222, 0.019771450136457983, 0.11818688070396671, 0.8620416691595753, 3, 2, 86, 45, 148, 9, 18, 11, 
19, 51.515277777777776, 1.1022222222222222, 1.05, 49.363055555555555, 0.021396025990132378, 0.020382302984551508, 0.9582216710253161, 4, 1, 91, 45, 151, 7, 13, 25, 
20, 62.52027777777778, 1.4219444444444445, 4.266666666666667, 56.83166666666667, 0.022743732033606873, 0.0682445251096311, 0.909011742856762, 7, 1, 86, 47, 152, 16, 8, 27, 
21, 62.865, 1.3211111111111111, 5.75, 55.79388888888889, 0.021015049886440963, 0.09146583949733555, 0.8875191106162235, 4, 1, 88, 41, 145, 11, 9, 15, 
22, 54.30333333333333, 1.1436111111111111, 0.0, 53.15972222222222, 0.021059685306815623, 0.0, 0.9789403146931843, 4, 1, 90, 44, 142, 13, 3, 23, 
