Duration mean, 40.75416666666668, std dev, 2.6848888888888935
Rel slew mean, 0.019238618158204244, std dev, 0.006969202813311387
Rel wait mean, 0.6188533702575751, std dev, 0.24572058481838085
Rel obs mean, 0.36190801158422065, std dev, 0.24154907600148195
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 39.07694444444445, 0.9977777777777778, 31.2, 6.879166666666667, 0.025533669327608637, 0.798424760266426, 0.17604157040596544, 3, 1, 10, 10, 22, 0, 2, 2, 
1, 39.07194444444445, 0.4852777777777778, 32.7, 5.886666666666666, 0.012420108204949558, 0.8369176519099382, 0.1506622398851122, 4, 3, 22, 11, 20, 3, 18, 5, 
2, 39.0775, 0.3647222222222222, 32.65, 6.062777777777778, 0.009333304899807363, 0.8355191606423134, 0.1551475344578793, 3, 2, 28, 4, 34, 3, 30, 1, 
3, 39.07805555555556, 1.1866666666666668, 10.516666666666667, 27.37472222222222, 0.03036657402207832, 0.2691194973024076, 0.7005139286755141, 4, 2, 42, 20, 74, 5, 48, 3, 
4, 47.46638888888889, 0.88, 16.816666666666666, 29.76972222222222, 0.018539434336577343, 0.35428578116679055, 0.6271747844966321, 5, 6, 40, 20, 78, 4, 16, 12, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
