Duration mean, 15.107708333333333, std dev, 1.7364583333333337
Rel slew mean, 0.017803853069886102, std dev, 0.002434908952257101
Rel wait mean, 0.0, std dev, 0.0
Rel obs mean, 0.9821961469301139, std dev, 0.002434908952257092
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 15.396666666666667, 0.33694444444444444, 0.0, 15.059722222222224, 0.021884246229342572, 0.0, 0.9781157537706574, 4, 1, 20, 11, 38, 1, 0, 6, 
1, 18.291666666666668, 0.2677777777777778, 0.0, 18.023888888888887, 0.014639331814730448, 0.0, 0.9853606681852696, 2, 6, 23, 11, 35, 1, 1, 6, 
2, 14.70111111111111, 0.23666666666666666, 0.0, 14.464444444444444, 0.01609855642052755, 0.0, 0.9839014435794724, 2, 6, 24, 6, 36, 3, 0, 8, 
3, 12.04138888888889, 0.2238888888888889, 0.0, 11.817499999999999, 0.01859327781494383, 0.0, 0.9814067221850562, 2, 4, 20, 12, 36, 1, 0, 1, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
