Duration mean, 8.945722222222223, std dev, 0.00953333333333326
Rel slew mean, 0.017358032018905064, std dev, 0.001546268563433283
Rel wait mean, 0.5782933497445514, std dev, 0.0724658436733403
Rel obs mean, 0.40434861823654356, std dev, 0.07091957510990703
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 8.968055555555555, 0.15305555555555556, 5.3, 3.515, 0.017066749264364255, 0.5909865262505808, 0.39194672448505496, 3, 1, 6, 3, 13, 2, 1, 0, 
1, 8.939166666666667, 0.1897222222222222, 3.55, 5.1994444444444445, 0.02122370342748827, 0.39712874056120073, 0.581647556011311, 2, 3, 7, 3, 11, 2, 0, 2, 
2, 8.935833333333333, 0.13722222222222222, 5.733333333333333, 3.0652777777777778, 0.015356399017687835, 0.6416114893220181, 0.34303211166029407, 2, 4, 9, 2, 10, 2, 1, 4, 
3, 8.947222222222223, 0.1438888888888889, 5.516666666666667, 3.2866666666666666, 0.016081962123564112, 0.6165787022663769, 0.367339335610059, 3, 1, 9, 1, 12, 1, 0, 4, 
4, 8.938333333333334, 0.1525, 5.766666666666667, 3.0191666666666666, 0.017061346261420845, 0.6451612903225806, 0.3377773634159985, 4, 1, 9, 3, 11, 0, 0, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
