Duration mean, 13.723015873015871, std dev, 0.04526077097505622
Rel slew mean, 0.0351010919790164, std dev, 0.0063150936737951385
Rel wait mean, 0.33773964355082237, std dev, 0.1529638365898285
Rel obs mean, 0.6271592644701612, std dev, 0.14793878571740932
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 13.686388888888889, 0.4988888888888889, 0.25, 12.9375, 0.036451462320634856, 0.01826632298918228, 0.9452822146901829, 2, 2, 17, 6, 25, 0, 0, 1, 
1, 13.693333333333333, 0.44, 6.9, 6.353333333333333, 0.03213242453748783, 0.5038948393378773, 0.46397273612463485, 2, 2, 14, 6, 22, 2, 0, 2, 
2, 13.831666666666667, 0.3680555555555555, 5.583333333333333, 7.880277777777779, 0.026609631682532033, 0.4036630919387878, 0.5697272763786801, 2, 2, 15, 2, 27, 2, 0, 1, 
3, 13.772777777777778, 0.7508333333333334, 4.0, 9.021944444444445, 0.0545157516840789, 0.2904279778952039, 0.6550562704207172, 2, 4, 14, 4, 26, 2, 0, 0, 
4, 13.69111111111111, 0.4988888888888889, 7.183333333333334, 6.0088888888888885, 0.036438889790618406, 0.5246713195909755, 0.4388897906184061, 2, 4, 13, 6, 22, 2, 0, 1, 
5, 13.69, 0.3783333333333333, 6.216666666666667, 7.095, 0.02763574385196007, 0.4541027514000487, 0.5182615047479913, 2, 3, 14, 6, 20, 3, 0, 1, 
6, 13.695833333333333, 0.43722222222222223, 2.3166666666666664, 10.941944444444445, 0.031923739985802654, 0.16915120170368117, 0.7989250583105162, 2, 3, 12, 13, 19, 1, 0, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
