Duration mean, 35.53472222222222, std dev, 3.7279629629629625
Rel slew mean, 0.028214103682462268, std dev, 0.005146416973224325
Rel wait mean, 0.28948084807385216, std dev, 0.10980708172879251
Rel obs mean, 0.6823050482436855, std dev, 0.1102203280719426
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 29.942777777777778, 0.6322222222222222, 13.383333333333333, 15.927222222222222, 0.021114347737350873, 0.446963652893482, 0.5319219993691671, 3, 1, 30, 12, 56, 5, 14, 5, 
1, 37.522777777777776, 1.3483333333333332, 11.133333333333333, 25.041111111111114, 0.035933729142298754, 0.2967086658474112, 0.6673576050102901, 4, 2, 53, 18, 66, 4, 32, 6, 
2, 39.13861111111111, 1.08, 4.883333333333333, 33.17527777777777, 0.027594234167737174, 0.12477022548066345, 0.8476355403515994, 4, 3, 50, 26, 70, 9, 21, 4, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
