Duration mean, 28.524583333333332, std dev, 2.080069444444443
Rel slew mean, 0.02841845756204196, std dev, 0.00826593716576688
Rel wait mean, 0.36560041123391157, std dev, 0.08610657734583037
Rel obs mean, 0.6059811312040464, std dev, 0.088906998671408
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 32.68472222222222, 0.7372222222222222, 11.766666666666667, 20.180833333333336, 0.022555560277057747, 0.36000509922236856, 0.6174393405005737, 4, 7, 50, 18, 52, 3, 14, 2, 
1, 27.13861111111111, 1.2127777777777777, 12.566666666666666, 13.359166666666667, 0.04468827725974677, 0.4630548930900009, 0.4922568296502523, 3, 8, 24, 22, 40, 4, 12, 2, 
2, 27.136944444444445, 0.4816666666666667, 11.95, 14.705277777777777, 0.01774948051549241, 0.440359084069483, 0.5418914354150246, 2, 9, 22, 14, 53, 2, 24, 3, 
3, 27.138055555555557, 0.7783333333333334, 5.4, 20.959722222222222, 0.028680512195870908, 0.19898256855379387, 0.7723369192503352, 3, 1, 22, 13, 34, 5, 3, 6, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
