Duration mean, 14.8655, std dev, 0.14335555555555538
Rel slew mean, 0.0580276548214496, std dev, 0.005855281613585217
Rel wait mean, 0.2166602391833746, std dev, 0.17019388001935593
Rel obs mean, 0.7253121059951758, std dev, 0.17230793681846066
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 14.775277777777779, 0.9844444444444443, 0.4666666666666667, 13.324166666666667, 0.06662781297587937, 0.031584290575473295, 0.9017878964486473, 3, 1, 17, 8, 29, 2, 0, 3, 
1, 14.774722222222223, 0.8327777777777777, 1.2, 12.741944444444444, 0.05636503788377296, 0.08121980108669086, 0.8624151610295362, 2, 4, 10, 7, 36, 0, 0, 1, 
2, 15.223888888888888, 0.8719444444444445, 7.083333333333333, 7.268611111111111, 0.05727475093967814, 0.4652775243586469, 0.477447724701675, 2, 3, 16, 16, 24, 1, 1, 0, 
3, 14.772777777777778, 0.6766666666666666, 1.65, 12.446111111111112, 0.045804971606934676, 0.11169192583956979, 0.8425031025534956, 2, 5, 17, 8, 24, 2, 0, 3, 
4, 14.780833333333334, 0.9469444444444445, 5.816666666666666, 8.017222222222223, 0.06406570070098289, 0.3935276540564921, 0.542406645242525, 2, 1, 17, 9, 22, 2, 0, 4, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
