Duration mean, 118.01560493827165, std dev, 0.7898792866940816
Rel slew mean, 0.05550790112931245, std dev, 0.004497890095176633
Rel wait mean, 0.3269567490998601, std dev, 0.014810597449868188
Rel obs mean, 0.6175353497708276, std dev, 0.015229178757048654
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
40, 114.43138888888889, 6.446666666666667, 38.11666666666667, 69.86805555555554, 0.056336523826747226, 0.3330962512713829, 0.6105672249018699, 3, 5, 107, 50, 168, 11, 13, 13, 
41, 118.28527777777778, 6.359444444444444, 39.05, 72.87583333333333, 0.05376361761936185, 0.33013406853017774, 0.6161023138504604, 4, 3, 111, 57, 168, 17, 20, 16, 
42, 118.4625, 6.817222222222222, 38.916666666666664, 72.7286111111111, 0.057547512691545614, 0.3285146495023038, 0.6139378378061505, 5, 1, 107, 62, 177, 20, 30, 16, 
43, 118.69111111111111, 6.148055555555556, 36.71666666666667, 75.82638888888889, 0.05179878676677089, 0.309346389320552, 0.6388548239126771, 6, 1, 106, 55, 183, 23, 31, 14, 
44, 118.11749999999999, 6.837222222222222, 37.31666666666667, 73.96361111111112, 0.05788492155880561, 0.31592834818436444, 0.6261867302568299, 6, 1, 121, 53, 188, 18, 48, 15, 
45, 118.70444444444445, 6.7363888888888885, 39.583333333333336, 72.38472222222222, 0.05674925585487766, 0.3334612576520583, 0.609789486493064, 3, 6, 106, 54, 176, 9, 21, 16, 
46, 117.99333333333334, 7.193611111111111, 38.416666666666664, 72.38305555555554, 0.060966250447294576, 0.3255833662918809, 0.6134503832608246, 3, 10, 96, 63, 178, 13, 23, 15, 
47, 117.90666666666667, 5.61888888888889, 43.766666666666666, 68.52111111111111, 0.04765539598175581, 0.371197557390026, 0.5811470466282181, 3, 8, 110, 52, 173, 9, 22, 14, 
48, 118.93333333333334, 5.980833333333334, 38.88333333333333, 74.06916666666666, 0.050287275784753366, 0.32693385650224216, 0.6227788677130045, 7, 1, 106, 58, 190, 17, 39, 15, 
49, 111.88777777777779, 5.056666666666667, 33.8, 73.03111111111112, 0.04519409328791746, 0.30208840206953397, 0.6527175046425486, 4, 2, 111, 56, 168, 8, 25, 11, 
50, 118.85972222222222, 6.5633333333333335, 38.15, 74.1463888888889, 0.05521915423176246, 0.32096659227146845, 0.6238142534967691, 5, 1, 118, 44, 169, 14, 17, 14, 
51, 119.32583333333334, 7.399444444444445, 36.833333333333336, 75.09305555555555, 0.06201041499349354, 0.3086786180695714, 0.629310966936935, 4, 3, 111, 55, 180, 15, 35, 12, 
52, 114.73472222222222, 6.820555555555555, 35.6, 72.31416666666667, 0.05944630730307836, 0.3102809621227711, 0.6302727305741506, 5, 1, 98, 64, 175, 10, 22, 16, 
53, 116.955, 7.929166666666667, 39.81666666666667, 69.20916666666668, 0.06779673093640004, 0.34044433044048283, 0.5917589386231171, 5, 1, 103, 60, 175, 16, 23, 16, 
54, 119.68444444444445, 6.953888888888889, 38.78333333333333, 73.94722222222222, 0.05810186044784433, 0.32404656689813954, 0.6178515726540161, 6, 1, 109, 58, 181, 13, 29, 20, 
55, 119.11222222222221, 6.722777777777778, 35.833333333333336, 76.55611111111111, 0.05644070484417123, 0.30083674592587756, 0.6427225492299512, 4, 3, 101, 68, 179, 12, 31, 17, 
56, 118.86361111111111, 5.945555555555556, 38.55, 74.36805555555554, 0.050019980883786036, 0.3243212926112795, 0.6256587265049345, 4, 3, 108, 56, 168, 13, 21, 11, 
57, 118.2088888888889, 6.788333333333333, 36.45, 74.97055555555556, 0.05742658946497725, 0.3083524457645599, 0.6342209647704629, 4, 2, 105, 61, 183, 14, 33, 16, 
58, 116.94416666666667, 6.679722222222223, 39.96666666666667, 70.29777777777778, 0.057118900519953726, 0.34175853149294894, 0.6011225679870974, 4, 5, 101, 64, 183, 15, 31, 18, 
59, 118.69583333333334, 4.882777777777778, 38.43333333333333, 75.37972222222221, 0.041136892851710134, 0.3237968196019237, 0.6350662875463662, 4, 1, 107, 52, 174, 16, 20, 14, 
60, 115.93305555555555, 6.104444444444444, 41.233333333333334, 68.59527777777777, 0.05265490860386382, 0.3556650269911515, 0.5916800644049847, 5, 1, 106, 70, 181, 15, 43, 15, 
61, 118.33388888888888, 6.836666666666666, 38.45, 73.04722222222222, 0.057774376646119036, 0.32492805198097663, 0.6172975713729043, 6, 1, 114, 59, 199, 15, 60, 13, 
62, 117.9088888888889, 6.986111111111112, 37.06666666666667, 73.8561111111111, 0.05925008009951187, 0.31436702538683353, 0.6263828945136546, 5, 1, 108, 56, 175, 15, 30, 10, 
63, 118.36944444444444, 7.123611111111111, 42.13333333333333, 69.1125, 0.06018116537206956, 0.3559477154858846, 0.5838711191420458, 5, 1, 116, 51, 178, 11, 29, 17, 
64, 118.29944444444445, 6.910555555555556, 41.53333333333333, 69.85555555555555, 0.05841579043763707, 0.3510864613809589, 0.5904977481814041, 4, 4, 100, 62, 182, 11, 30, 14, 
65, 118.18444444444445, 6.065277777777777, 38.56666666666667, 73.5525, 0.05132044074234248, 0.32632608164263016, 0.6223534776150274, 5, 1, 113, 55, 171, 11, 18, 22, 
66, 118.455, 6.187222222222222, 40.25, 72.01777777777778, 0.05223268095244795, 0.33979148199738296, 0.6079758370501691, 3, 4, 96, 64, 167, 14, 11, 17, 
67, 116.95305555555557, 6.073611111111111, 39.68333333333333, 71.19611111111111, 0.05193204300870957, 0.33930993204775894, 0.6087580249435315, 6, 1, 95, 69, 175, 6, 25, 15, 
68, 112.09194444444444, 5.2555555555555555, 35.5, 71.33638888888889, 0.04688611283891448, 0.31670429285482404, 0.6364095943062614, 4, 1, 106, 61, 166, 16, 17, 16, 
69, 118.13833333333334, 5.739722222222222, 40.65, 71.74861111111112, 0.048584757040945406, 0.34408814525344583, 0.6073270977056088, 5, 2, 130, 48, 181, 17, 45, 15, 
70, 118.17777777777778, 6.779444444444445, 37.46666666666667, 73.93166666666667, 0.05736649116209101, 0.317036479879654, 0.625597028958255, 5, 1, 110, 56, 179, 15, 22, 24, 
71, 118.19666666666667, 6.9686111111111115, 41.266666666666666, 69.96138888888889, 0.05895776342630456, 0.3491356214219239, 0.5919066151517716, 4, 2, 108, 49, 175, 9, 15, 18, 
72, 118.20027777777779, 6.757777777777778, 38.016666666666666, 73.42583333333334, 0.05717226646863492, 0.32162924979025714, 0.621198483741108, 4, 1, 99, 60, 170, 6, 16, 13, 
73, 118.25416666666666, 5.47, 38.583333333333336, 74.20083333333334, 0.04625629822768754, 0.32627462034459676, 0.6274690814277157, 4, 2, 103, 60, 178, 12, 22, 20, 
74, 118.42361111111111, 6.824722222222222, 40.11666666666667, 71.48222222222222, 0.05762974256729021, 0.33875564416818155, 0.6036146132645283, 5, 1, 101, 61, 176, 11, 18, 20, 
75, 118.45416666666667, 5.826111111111111, 39.11666666666667, 73.51138888888889, 0.0491845181563427, 0.33022617749481165, 0.6205893043488456, 5, 1, 123, 40, 171, 17, 20, 15, 
76, 118.85444444444444, 8.254444444444445, 40.583333333333336, 70.01666666666667, 0.06945002757808337, 0.3414540661313091, 0.5890959062906076, 5, 1, 117, 43, 184, 21, 29, 15, 
77, 117.96277777777777, 7.139444444444445, 42.166666666666664, 68.65666666666667, 0.060522857963670275, 0.3574573900429985, 0.5820197519933312, 4, 1, 119, 47, 175, 7, 25, 17, 
78, 118.13333333333334, 7.782222222222222, 38.266666666666666, 72.08444444444444, 0.06587659894657637, 0.3239277652370203, 0.6101956358164033, 4, 3, 118, 52, 190, 14, 39, 22, 
79, 118.40055555555556, 5.919444444444445, 38.78333333333333, 73.69777777777779, 0.04999507322131559, 0.3275603999605858, 0.6224445268180986, 4, 1, 111, 54, 176, 11, 21, 21, 
80, 118.72555555555556, 6.919444444444445, 37.95, 73.8561111111111, 0.058281002873106044, 0.3196447455850561, 0.6220742515418378, 3, 8, 99, 64, 183, 13, 24, 23, 
81, 116.85944444444443, 5.696111111111112, 39.666666666666664, 71.49666666666667, 0.04874326707773346, 0.33943911726813314, 0.6118176156541334, 4, 2, 101, 61, 171, 9, 22, 12, 
82, 120.1763888888889, 6.077222222222222, 36.1, 77.99916666666667, 0.050569186496700454, 0.30039178522310955, 0.64903902828019, 4, 3, 116, 48, 174, 23, 20, 19, 
83, 118.22222222222223, 6.715277777777778, 36.7, 74.80694444444444, 0.05680216165413534, 0.31043233082706767, 0.632765507518797, 4, 2, 108, 50, 174, 12, 16, 17, 
84, 118.3561111111111, 6.4591666666666665, 37.8, 74.09694444444445, 0.054574002187372385, 0.3193751437516722, 0.6260508540609554, 6, 1, 113, 53, 176, 20, 25, 18, 
85, 117.92333333333333, 5.853888888888888, 40.583333333333336, 71.48611111111111, 0.04964148081145, 0.3441501540548944, 0.6062083651336556, 7, 1, 112, 50, 177, 12, 18, 22, 
86, 115.98722222222223, 6.769444444444445, 40.75, 68.46777777777778, 0.05836370864606733, 0.35133180379064743, 0.5903044875632852, 3, 4, 107, 54, 169, 14, 11, 20, 
87, 118.26833333333333, 7.094444444444444, 35.333333333333336, 75.84055555555555, 0.05998600170046457, 0.2987556545144516, 0.6412583437850838, 4, 3, 112, 51, 181, 15, 26, 19, 
88, 118.26388888888889, 6.9141666666666675, 41.733333333333334, 69.61638888888888, 0.058463887257780386, 0.3528831473869642, 0.5886529653552555, 5, 2, 114, 42, 189, 15, 26, 20, 
89, 118.4575, 6.791111111111111, 38.96666666666667, 72.69972222222222, 0.05732951574287074, 0.32895060816467225, 0.6137198760924569, 4, 2, 106, 52, 179, 18, 18, 20, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
