Duration mean, 1.2314999999999998, std dev, 0.46291111111111105
Rel slew mean, 0.08684418871850134, std dev, 0.04248290609010532
Rel wait mean, 0.0, std dev, 0.0
Rel obs mean, 0.9131558112814986, std dev, 0.0424829060901053
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 1.6913888888888888, 0.135, 0.0, 1.556388888888889, 0.07981606175069798, 0.0, 0.920183938249302, 1, 7, 2, 0, 5, 0, 0, 0, 
1, 1.9288888888888887, 0.049166666666666664, 0.0, 1.8797222222222223, 0.02548963133640553, 0.0, 0.9745103686635944, 2, 2, 2, 0, 4, 0, 0, 1, 
2, 0.6038888888888889, 0.08861111111111111, 0.0, 0.5152777777777777, 0.1467341306347746, 0.0, 0.8532658693652254, 1, 6, 2, 1, 3, 0, 0, 1, 
3, 0.9633333333333333, 0.04722222222222222, 0.0, 0.9161111111111111, 0.049019607843137254, 0.0, 0.9509803921568627, 2, 1, 1, 0, 4, 1, 0, 0, 
4, 0.97, 0.12916666666666668, 0.0, 0.8408333333333333, 0.1331615120274914, 0.0, 0.8668384879725086, 1, 6, 1, 2, 3, 0, 0, 0, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
