Duration mean, 29.351722222222225, std dev, 3.7455333333333365
Rel slew mean, 0.025261873619013792, std dev, 0.0066690589358917845
Rel wait mean, 0.4857234622584783, std dev, 0.1297067996220324
Rel obs mean, 0.4890146641225079, std dev, 0.12866918436903674
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.002777777777776, 0.9366666666666666, 9.683333333333334, 16.38277777777778, 0.03468778932208621, 0.3586050817817097, 0.606707128896204, 4, 1, 28, 16, 54, 3, 27, 4, 
1, 27.013333333333332, 0.7024999999999999, 11.566666666666666, 14.744166666666667, 0.026005676209279367, 0.42818361303060215, 0.5458107107601184, 3, 9, 32, 10, 54, 3, 37, 4, 
2, 27.014166666666668, 0.4777777777777778, 9.35, 17.18638888888889, 0.017686193458164953, 0.3461146929080421, 0.636199113633793, 4, 2, 33, 17, 46, 5, 18, 1, 
3, 38.71555555555556, 0.6258333333333334, 24.533333333333335, 13.55638888888889, 0.016164906440133166, 0.633681552060613, 0.3501535414992538, 6, 1, 13, 5, 36, 3, 6, 2, 
4, 27.012777777777778, 0.8580555555555556, 17.883333333333333, 8.27138888888889, 0.03176480266540526, 0.6620323715114247, 0.3062028258231701, 2, 10, 24, 7, 24, 3, 3, 1, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
