Duration mean, 29.102388888888886, std dev, 2.160377777777775
Rel slew mean, 0.02476740391657855, std dev, 0.007386053600985235
Rel wait mean, 0.47736539606251094, std dev, 0.13769591080283894
Rel obs mean, 0.4978672000209105, std dev, 0.13738635469355573
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 34.50333333333333, 1.4916666666666667, 12.15, 20.861666666666668, 0.043232537919041636, 0.3521398898657135, 0.6046275722152449, 5, 3, 44, 21, 56, 7, 7, 10, 
1, 27.750833333333333, 0.6411111111111111, 9.483333333333333, 17.62638888888889, 0.023102409337056946, 0.3417314795351491, 0.635166111127794, 3, 1, 16, 12, 48, 3, 30, 3, 
2, 27.75777777777778, 0.52, 12.8, 14.437777777777779, 0.01873348811144024, 0.4611320150508366, 0.5201344968377232, 3, 3, 21, 16, 37, 3, 7, 3, 
3, 27.750555555555554, 0.6658333333333334, 22.8, 4.284722222222222, 0.023993513643370504, 0.8216051730696082, 0.15440131328702128, 4, 1, 13, 5, 13, 3, 2, 3, 
4, 27.749444444444446, 0.41000000000000003, 11.383333333333333, 15.95611111111111, 0.014775070571983424, 0.4102184227912471, 0.5750065066367696, 3, 1, 22, 11, 40, 3, 6, 4, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
