Duration mean, 52.453611111111115, std dev, 1.4441666666666642
Rel slew mean, 0.024845963378172797, std dev, 5.312939814379886E-4
Rel wait mean, 0.31327350141128263, std dev, 0.006467572226055512
Rel obs mean, 0.6618805352105446, std dev, 0.006998866207493515
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 51.00944444444445, 1.2402777777777778, 15.65, 34.119166666666665, 0.02431466939673481, 0.30680592918522714, 0.668879401418038, 3, 5, 49, 21, 90, 8, 15, 10, 
1, 53.897777777777776, 1.3677777777777778, 17.233333333333334, 35.29666666666667, 0.025377257359610786, 0.31974107363733817, 0.654881669003051, 5, 1, 68, 34, 95, 7, 26, 6, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
