Duration mean, 29.04611111111111, std dev, 3.09722222222222
Rel slew mean, 0.02633402134642398, std dev, 0.004111982674412063
Rel wait mean, 0.4856901283817665, std dev, 0.15242749867034555
Rel obs mean, 0.48797585027180956, std dev, 0.15182370930087588
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.108333333333334, 0.6861111111111111, 13.15, 13.272222222222224, 0.025309970283840556, 0.4850906855210575, 0.489599344195102, 3, 2, 22, 12, 31, 2, 6, 1, 
1, 27.111666666666668, 0.9711111111111111, 8.333333333333334, 17.807222222222222, 0.035818938136513594, 0.30737075059937297, 0.6568103112641135, 2, 6, 22, 17, 36, 1, 13, 2, 
2, 36.78916666666667, 0.9980555555555555, 11.833333333333334, 23.95777777777778, 0.027129061242364524, 0.3216526604299273, 0.6512182783277082, 5, 2, 37, 17, 67, 3, 12, 5, 
3, 27.1125, 0.6730555555555555, 23.5, 2.9394444444444447, 0.024824547922749858, 0.8667588750576303, 0.1084165770196199, 4, 1, 8, 7, 8, 1, 5, 0, 
4, 27.10888888888889, 0.5038888888888889, 12.133333333333333, 14.471666666666668, 0.018587589146651366, 0.44757767030084433, 0.5338347405525043, 4, 1, 31, 14, 58, 2, 40, 4, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
