Duration mean, 29.29227777777778, std dev, 3.6545333333333345
Rel slew mean, 0.02875633975827397, std dev, 0.008054651666715642
Rel wait mean, 0.40326704501541694, std dev, 0.04429359844194375
Rel obs mean, 0.567976615226309, std dev, 0.0436151717621374
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.0075, 0.5494444444444444, 11.933333333333334, 14.524722222222223, 0.0203441430878254, 0.44185257181647075, 0.5378032850957039, 3, 4, 20, 10, 48, 1, 19, 2, 
1, 27.009722222222223, 0.6183333333333334, 12.016666666666667, 14.374722222222223, 0.022892991206869953, 0.44490152722785004, 0.53220548156528, 4, 2, 19, 18, 43, 6, 7, 3, 
2, 27.005, 0.6722222222222222, 8.05, 18.282777777777778, 0.024892509617560534, 0.2980929457507869, 0.6770145446316526, 3, 3, 21, 14, 32, 3, 24, 3, 
3, 27.010555555555555, 0.7227777777777777, 11.716666666666667, 14.571111111111112, 0.026759085954050885, 0.43378103210678953, 0.5394598819391596, 3, 3, 27, 12, 40, 3, 26, 2, 
4, 38.42861111111111, 1.8788888888888888, 15.283333333333333, 21.26638888888889, 0.04889296892506307, 0.39770714817518776, 0.5533998828997492, 6, 1, 25, 15, 52, 7, 8, 5, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
