Duration mean, 28.297277777777776, std dev, 1.947199999999998
Rel slew mean, 0.028433590761510703, std dev, 0.00996965608199964
Rel wait mean, 0.4687171911041309, std dev, 0.15367761802524468
Rel obs mean, 0.5028492181343583, std dev, 0.15220303980772618
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 33.165277777777774, 1.0141666666666667, 9.366666666666667, 22.784444444444446, 0.030579169981992546, 0.28242388709744964, 0.6869969429205578, 4, 7, 39, 20, 59, 3, 20, 7, 
1, 27.080277777777777, 0.4355555555555556, 13.133333333333333, 13.511388888888888, 0.016083865872047104, 0.48497779236631827, 0.49893834176163465, 3, 8, 20, 15, 53, 0, 25, 5, 
2, 27.08361111111111, 1.3452777777777778, 13.283333333333333, 12.455, 0.04967128542271362, 0.49045650813837804, 0.4598722064389083, 4, 1, 24, 12, 33, 3, 7, 1, 
3, 27.078611111111112, 0.8116666666666668, 7.333333333333333, 18.933611111111112, 0.029974457084825046, 0.2708164500477006, 0.6992090928674743, 3, 1, 20, 16, 43, 7, 11, 4, 
4, 27.078611111111112, 0.42944444444444446, 22.066666666666666, 4.5825, 0.015859175445975197, 0.8149113178708083, 0.16922950668321657, 3, 2, 10, 2, 13, 1, 1, 0, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
