Duration mean, 28.278958333333332, std dev, 1.8813715277777772
Rel slew mean, 0.01500630159458821, std dev, 0.005185721596042576
Rel wait mean, 0.6584767259088397, std dev, 0.19551297244319712
Rel obs mean, 0.32651697249657213, std dev, 0.19326519673953454
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.2125, 0.5063888888888889, 12.783333333333333, 13.922777777777776, 0.01860868677588935, 0.4697596080232736, 0.511631705200837, 3, 1, 33, 17, 57, 8, 29, 5, 
1, 27.203055555555554, 0.6044444444444445, 17.916666666666668, 8.681944444444444, 0.022219726133706385, 0.6586269924742931, 0.3191532813920005, 3, 3, 11, 6, 21, 5, 1, 0, 
2, 27.199722222222224, 0.35527777777777775, 26.166666666666668, 0.6777777777777777, 0.013061816399268783, 0.962019628468428, 0.02491855513230323, 3, 5, 3, 2, 16, 1, 14, 2, 
3, 27.203888888888887, 0.23055555555555557, 25.166666666666668, 1.8066666666666666, 0.008475095472461044, 0.9251128310903262, 0.06641207343721282, 4, 1, 3, 1, 6, 1, 2, 2, 
4, 27.199444444444445, 0.2847222222222222, 14.116666666666667, 12.798055555555555, 0.01046794256418636, 0.5190056986458057, 0.470526358790008, 3, 3, 21, 9, 40, 2, 13, 5, 
5, 27.20583333333333, 0.6783333333333333, 5.566666666666666, 20.960833333333333, 0.024933378258339203, 0.20461298128465097, 0.7704536404570098, 3, 2, 24, 20, 44, 3, 13, 6, 
6, 35.80444444444444, 0.40555555555555556, 24.0, 11.398888888888889, 0.011326961271102285, 0.6703078450844091, 0.31836519364448856, 5, 1, 16, 10, 19, 3, 0, 5, 
7, 27.202777777777776, 0.2980555555555556, 23.35, 3.554722222222222, 0.010956805881752272, 0.8583682221995302, 0.13067497191871746, 3, 2, 4, 2, 8, 0, 0, 1, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
