Duration mean, 8.954444444444444, std dev, 0.015666666666666985
Rel slew mean, 0.0138876941639697, std dev, 0.003113955025031441
Rel wait mean, 0.5940881766525551, std dev, 0.04364793181062561
Rel obs mean, 0.3920241291834753, std dev, 0.043501055511309936
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 8.940555555555555, 0.15611111111111112, 5.183333333333334, 3.6011111111111114, 0.017461007891629902, 0.5797551730566085, 0.40278381905176164, 2, 5, 6, 3, 13, 1, 0, 3, 
1, 8.993611111111111, 0.16277777777777777, 5.566666666666666, 3.2641666666666667, 0.0180992679988881, 0.6189579022145351, 0.3629428297865769, 3, 1, 5, 3, 16, 0, 1, 4, 
2, 8.945833333333333, 0.09555555555555555, 4.466666666666667, 4.383611111111112, 0.010681571184598665, 0.4993013507219376, 0.49001707809346373, 1, 22, 7, 4, 10, 1, 0, 4, 
3, 8.951388888888888, 0.08722222222222221, 5.75, 3.1141666666666667, 0.009743987587276959, 0.6423584173778123, 0.3478975950349108, 2, 3, 7, 5, 10, 0, 0, 2, 
4, 8.940833333333334, 0.12027777777777778, 5.633333333333333, 3.187222222222222, 0.013452636157454873, 0.6300680398918819, 0.3564793239506633, 2, 1, 7, 1, 13, 1, 0, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
