Duration mean, 7.880925925925926, std dev, 0.0540123456790127
Rel slew mean, 0.024083533343663144, std dev, 0.008353476281630296
Rel wait mean, 0.7356357442134117, std dev, 0.04127208511811927
Rel obs mean, 0.2402807224429251, std dev, 0.044288603132530045
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 7.961944444444445, 0.22777777777777777, 6.35, 1.3841666666666665, 0.02860831036527928, 0.7975438718905906, 0.17384781774413005, 1, 11, 4, 1, 6, 0, 0, 0, 
1, 7.838055555555555, 0.09055555555555556, 5.516666666666667, 2.2308333333333334, 0.011553318921217706, 0.70383102385087, 0.28461565722791227, 1, 9, 4, 1, 4, 0, 0, 1, 
2, 7.842777777777777, 0.25166666666666665, 5.533333333333333, 2.0577777777777775, 0.032088970744492455, 0.7055323368987745, 0.262378692356733, 1, 9, 2, 0, 7, 0, 0, 0, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
