Duration mean, 56.881925925925934, std dev, 3.3880148148148157
Rel slew mean, 0.017350123664340737, std dev, 0.0026726687925240932
Rel wait mean, 0.031177714182173584, std dev, 0.033753484413393285
Rel obs mean, 0.9514721621534857, std dev, 0.03392427991447405
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 53.31083333333333, 1.1027777777777779, 0.8833333333333333, 51.32472222222223, 0.02068581015949437, 0.01656949025370078, 0.9627446995868049, 3, 7, 87, 42, 148, 12, 11, 17, 
1, 57.89333333333333, 0.8958333333333333, 2.716666666666667, 54.280833333333334, 0.015473859972362966, 0.04692538000921234, 0.9376007600184247, 4, 1, 85, 42, 145, 12, 7, 15, 
2, 61.72944444444445, 1.3480555555555556, 5.083333333333333, 55.29805555555556, 0.02183812875181122, 0.08234860007379874, 0.89581327117439, 6, 1, 90, 50, 151, 14, 20, 21, 
3, 58.71055555555556, 1.3352777777777778, 4.9, 52.47527777777778, 0.02274340218964979, 0.08346029012386567, 0.8937963076864845, 5, 1, 87, 50, 142, 7, 10, 19, 
4, 66.98722222222223, 0.9833333333333333, 9.35, 56.653888888888886, 0.014679416472461581, 0.1395788583228974, 0.845741725204641, 3, 4, 91, 47, 147, 10, 23, 13, 
5, 57.48638888888889, 1.274722222222222, 1.0333333333333334, 55.17833333333333, 0.022174331121859764, 0.01797526950824108, 0.9598503993698991, 5, 2, 89, 43, 162, 11, 22, 23, 
6, 56.801944444444445, 1.1905555555555556, 0.0, 55.61138888888889, 0.020959767613589128, 0.0, 0.9790402323864109, 6, 2, 97, 44, 152, 11, 21, 22, 
7, 53.3, 0.9338888888888889, 0.0, 52.36611111111111, 0.01752136752136752, 0.0, 0.9824786324786324, 4, 2, 86, 48, 142, 16, 15, 11, 
8, 68.98138888888889, 1.0402777777777779, 4.65, 63.29111111111111, 0.015080557155110275, 0.06740948645568652, 0.9175099563892032, 7, 1, 96, 49, 159, 8, 28, 26, 
9, 60.409444444444446, 1.3283333333333334, 6.416666666666667, 52.66444444444444, 0.021988835446995963, 0.10621959406641714, 0.871791570486587, 4, 1, 83, 50, 144, 15, 13, 14, 
10, 51.58416666666667, 0.955, 0.0, 50.62916666666667, 0.018513432739374162, 0.0, 0.9814865672606259, 3, 4, 78, 52, 141, 8, 10, 12, 
11, 61.54333333333333, 1.1777777777777778, 3.5666666666666664, 56.79888888888889, 0.019137373846792684, 0.05795374532849483, 0.9229088808247125, 8, 1, 102, 45, 153, 18, 23, 27, 
12, 52.831944444444446, 0.961111111111111, 0.65, 51.22083333333334, 0.01819185572701701, 0.012303162543705145, 0.9695049817292778, 4, 1, 95, 39, 148, 15, 16, 17, 
13, 53.913888888888884, 0.8102777777777779, 0.0, 53.103611111111114, 0.015029110206605183, 0.0, 0.9849708897933949, 3, 6, 83, 41, 149, 12, 16, 8, 
14, 51.46638888888889, 1.0983333333333332, 0.21666666666666667, 50.15138888888889, 0.021340788756416, 0.004209867281235326, 0.9744493439623487, 6, 1, 84, 47, 139, 10, 7, 14, 
15, 56.092222222222226, 0.8497222222222223, 0.0, 55.2425, 0.015148663906661648, 0.0, 0.9848513360933383, 4, 1, 85, 42, 144, 12, 10, 11, 
16, 54.20805555555556, 0.6697222222222222, 0.31666666666666665, 53.22166666666667, 0.01235466233493382, 0.005841690195696621, 0.9818036474693695, 5, 1, 86, 45, 147, 11, 6, 22, 
17, 54.52972222222222, 0.7474999999999999, 2.3, 51.48222222222223, 0.01370812044399843, 0.04217883213537979, 0.9441130474206217, 3, 2, 85, 46, 144, 8, 10, 15, 
