Duration mean, 57.817638888888894, std dev, 4.041527777777777
Rel slew mean, 0.024539960501170237, std dev, 2.520176930253578E-4
Rel wait mean, 0.34018296057894887, std dev, 0.07263975086871999
Rel obs mean, 0.6352770789198809, std dev, 0.07238773317569464
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 53.77611111111111, 1.3061111111111112, 22.2, 30.27, 0.02428794280814488, 0.41282271144766886, 0.5628893457441863, 4, 2, 52, 35, 79, 4, 18, 6, 
1, 61.85916666666667, 1.533611111111111, 16.55, 43.775555555555556, 0.024791978194195596, 0.2675432097102289, 0.7076648120955755, 5, 1, 71, 36, 135, 6, 71, 14, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
