Duration mean, 14.510069444444444, std dev, 6.516631944444446
Rel slew mean, 0.036372816063209454, std dev, 0.007486097409958027
Rel wait mean, 0.06586770533234046, std dev, 0.0262727857223371
Rel obs mean, 0.89775947860445, std dev, 0.030094689499337496
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.543333333333337, 0.5894444444444444, 0.7333333333333333, 26.220555555555553, 0.021400621243293397, 0.02662471257412562, 0.951974666182581, 4, 1, 30, 18, 63, 4, 0, 14, 
1, 10.780277777777778, 0.4711111111111111, 0.5666666666666667, 9.7425, 0.04370120332912469, 0.05256512664588111, 0.9037336700249942, 3, 1, 18, 10, 29, 1, 2, 1, 
2, 9.856666666666666, 0.41361111111111115, 1.0166666666666666, 8.426388888888889, 0.04196257468154661, 0.10314507947243828, 0.8548923458460151, 2, 6, 14, 9, 31, 1, 2, 4, 
3, 9.86, 0.3788888888888889, 0.8, 8.681111111111111, 0.038426864998873114, 0.08113590263691683, 0.88043723236421, 2, 2, 20, 8, 25, 2, 0, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
