Duration mean, 63.298546296296266, std dev, 0.7942646090534932
Rel slew mean, 0.07066051891957031, std dev, 0.004237936352758501
Rel wait mean, 0.07939390778811735, std dev, 0.022566597475188074
Rel obs mean, 0.8499455732923121, std dev, 0.02403044917336477
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 63.18833333333333, 4.711944444444445, 5.15, 53.32638888888889, 0.07456984851282322, 0.08150238704402184, 0.843927764443155, 3, 3, 91, 36, 140, 12, 2, 16, 
1, 62.26555555555556, 4.239722222222222, 4.4, 53.62583333333333, 0.06809097235853602, 0.07066507253876764, 0.8612439551026964, 4, 1, 76, 51, 139, 8, 2, 15, 
2, 62.99861111111111, 4.314722222222222, 3.533333333333333, 55.150555555555556, 0.06848916422319716, 0.05608589254613197, 0.8754249432306709, 4, 1, 102, 25, 150, 10, 8, 19, 
3, 65.9475, 4.222222222222222, 7.566666666666666, 54.15861111111111, 0.06402399214863676, 0.11473773329795166, 0.8212382745534116, 2, 12, 85, 36, 136, 5, 0, 7, 
4, 64.29055555555556, 4.706666666666667, 6.3, 53.28388888888889, 0.07320930152173726, 0.09799262030884094, 0.8287980781694219, 4, 1, 77, 46, 146, 13, 4, 15, 
5, 63.64472222222222, 4.791666666666667, 5.6, 53.253055555555555, 0.07528773006402731, 0.0879884427878719, 0.8367238271481008, 4, 1, 79, 47, 147, 10, 4, 19, 
6, 62.967777777777776, 4.147222222222223, 5.55, 53.27055555555555, 0.0658626105062554, 0.08814031868151259, 0.845997070812232, 4, 1, 85, 44, 137, 9, 6, 10, 
7, 63.50194444444445, 4.935833333333334, 5.216666666666667, 53.349444444444444, 0.07772727869225352, 0.08214971545053301, 0.8401230058572134, 4, 1, 76, 46, 145, 9, 3, 15, 
8, 64.03555555555555, 4.788333333333333, 6.233333333333333, 53.013888888888886, 0.0747761660188784, 0.09734175458078845, 0.8278820794003331, 4, 2, 85, 41, 145, 6, 6, 15, 
9, 67.57138888888889, 4.107222222222222, 3.783333333333333, 59.68083333333333, 0.06078345124703503, 0.055990166778345535, 0.8832263819746194, 4, 1, 79, 47, 148, 12, 6, 18, 
10, 63.8825, 4.229444444444445, 1.7, 57.95305555555556, 0.0662066206620662, 0.0266113567878527, 0.9071820225500811, 3, 2, 81, 43, 140, 9, 3, 11, 
11, 63.66888888888889, 5.010277777777778, 3.05, 55.60861111111111, 0.0786927157865345, 0.047904087117378105, 0.8734031970960874, 3, 4, 92, 34, 147, 14, 7, 17, 
12, 63.028055555555554, 3.962777777777778, 6.733333333333333, 52.331944444444446, 0.0628732354639248, 0.10683073234582482, 0.8302960321902504, 3, 3, 86, 38, 146, 14, 6, 15, 
13, 62.973333333333336, 4.612777777777778, 6.1, 52.260555555555555, 0.07324970004940362, 0.0968663984755452, 0.8298839014750512, 3, 2, 82, 41, 145, 7, 6, 13, 
14, 63.45111111111111, 4.451388888888889, 3.5666666666666664, 55.433055555555555, 0.07015462473295275, 0.05621125626028788, 0.8736341190067594, 5, 1, 77, 49, 146, 8, 6, 16, 
15, 64.0025, 5.160833333333334, 6.766666666666667, 52.075, 0.08063487103368358, 0.10572503678241735, 0.8136400921838991, 3, 3, 81, 42, 148, 8, 3, 18, 
16, 64.39888888888889, 4.015833333333333, 5.033333333333333, 55.349722222222226, 0.062358736348108144, 0.07815869839024138, 0.8594825652616505, 3, 1, 79, 43, 143, 8, 4, 11, 
17, 62.77611111111111, 4.583611111111111, 4.066666666666666, 54.12583333333333, 0.07301521279326, 0.06478048089772295, 0.862204306309017, 3, 3, 89, 37, 143, 11, 2, 17, 
18, 64.56861111111111, 4.624722222222223, 1.8166666666666667, 58.12722222222222, 0.07162492955383377, 0.02813544592960976, 0.9002396245165565, 4, 1, 79, 51, 148, 10, 8, 20, 
19, 62.653055555555554, 4.289444444444444, 6.6, 51.76361111111111, 0.06846345172488705, 0.10534202907546408, 0.8261945191996488, 3, 2, 88, 38, 138, 12, 1, 13, 
20, 61.18944444444444, 4.719166666666667, 5.916666666666667, 50.55361111111111, 0.07712386849583715, 0.0966942373866226, 0.8261818941175403, 3, 2, 92, 36, 142, 10, 7, 14, 
21, 63.36527777777778, 5.001388888888889, 4.533333333333333, 53.830555555555556, 0.07892948731999211, 0.0715428621528615, 0.8495276505271464, 3, 3, 79, 46, 148, 13, 10, 14, 
22, 62.993611111111115, 4.0280555555555555, 2.0166666666666666, 56.94888888888889, 0.06394387437879502, 0.032013828562861314, 0.9040422970583437, 3, 5, 81, 46, 136, 13, 0, 14, 
23, 63.46277777777778, 4.145277777777778, 1.8333333333333335, 57.48416666666667, 0.06531825304421665, 0.028888324739786225, 0.9057934222159971, 3, 1, 72, 56, 143, 3, 5, 16, 
24, 63.11361111111111, 4.626666666666667, 5.383333333333334, 53.103611111111114, 0.07330695527025778, 0.08529591697511982, 0.8413971277546224, 3, 1, 83, 43, 140, 13, 3, 13, 
25, 61.89722222222222, 4.3180555555555555, 6.066666666666666, 51.5125, 0.06976170174572544, 0.09801193735134407, 0.8322263609029305, 4, 1, 83, 40, 141, 8, 3, 12, 
26, 61.92944444444444, 4.572777777777778, 5.666666666666667, 51.69, 0.07383850797951073, 0.09150197805746683, 0.8346595139630224, 3, 5, 88, 39, 143, 13, 4, 17, 
27, 64.10527777777777, 4.770555555555555, 7.783333333333333, 51.55138888888889, 0.07441751632514224, 0.12141486010425559, 0.8041676235706022, 3, 3, 87, 39, 143, 6, 2, 17, 
28, 68.72361111111111, 4.6875, 0.0, 64.03611111111111, 0.06820799902993067, 0.0, 0.9317920009700693, 5, 1, 80, 47, 142, 12, 2, 17, 
29, 62.660555555555554, 4.472222222222222, 7.016666666666667, 51.17166666666667, 0.0713722082827226, 0.1119790050448182, 0.8166487866724592, 3, 4, 90, 31, 145, 13, 11, 6, 
30, 61.88944444444444, 4.400277777777778, 5.233333333333333, 52.255833333333335, 0.07109900270195062, 0.08455938456566817, 0.8443416127323812, 4, 1, 82, 42, 140, 10, 2, 13, 
31, 63.83694444444445, 4.3244444444444445, 3.716666666666667, 55.795833333333334, 0.06774203374047595, 0.058221249450640306, 0.8740367168088837, 3, 3, 77, 51, 145, 9, 5, 18, 
32, 64.265, 4.743888888888889, 6.033333333333333, 53.48777777777778, 0.0738176128357409, 0.09388210275162738, 0.8323002844126317, 3, 3, 67, 60, 143, 11, 4, 16, 
33, 65.15333333333334, 4.039722222222222, 3.466666666666667, 57.64694444444444, 0.06200330843480337, 0.05320781745625704, 0.8847888741089396, 5, 1, 80, 43, 150, 13, 2, 21, 
34, 63.169444444444444, 4.576944444444444, 6.466666666666667, 52.12583333333333, 0.07245503715755684, 0.10237016841827536, 0.8251747944241679, 3, 2, 79, 47, 145, 12, 3, 18, 
35, 63.39277777777778, 4.325833333333333, 6.033333333333333, 53.03361111111111, 0.06823858308429807, 0.09517382807365017, 0.8365875888420518, 3, 2, 71, 53, 141, 6, 5, 10, 
36, 62.73861111111111, 4.578055555555555, 4.85, 53.31055555555555, 0.07297030448199983, 0.07730486719590542, 0.8497248283220947, 4, 2, 90, 46, 139, 10, 8, 17, 
37, 62.57361111111111, 4.534722222222222, 4.2, 53.83888888888889, 0.07247020176236876, 0.06712094644085854, 0.8604088517967727, 4, 1, 90, 41, 141, 11, 4, 19, 
38, 62.89555555555555, 4.971111111111111, 6.466666666666667, 51.45777777777778, 0.07903755785605766, 0.10281595590573438, 0.818146486238208, 4, 1, 94, 37, 144, 10, 6, 20, 
39, 62.1575, 4.780555555555556, 6.4, 50.97694444444445, 0.07691035764880434, 0.10296424405743475, 0.820125398293761, 3, 2, 75, 50, 139, 13, 1, 14, 
40, 62.593333333333334, 4.256111111111111, 5.233333333333333, 53.10388888888889, 0.06799623673092627, 0.08360847800617745, 0.8483952852628963, 3, 3, 82, 45, 147, 12, 9, 15, 
41, 62.612500000000004, 4.5775, 4.033333333333333, 54.001666666666665, 0.07310840487123178, 0.06441738204565116, 0.862474213083117, 4, 3, 93, 38, 147, 7, 5, 24, 
42, 64.21972222222223, 5.096388888888889, 6.7, 52.42333333333333, 0.07935862555203274, 0.10432932077805797, 0.8163120536699093, 3, 3, 83, 44, 139, 13, 2, 14, 
