Duration mean, 28.056111111111115, std dev, 2.038055555555558
Rel slew mean, 0.03750510758087952, std dev, 0.005461554283357591
Rel wait mean, 0.31013048976636065, std dev, 0.07877636309247465
Rel obs mean, 0.6523644026527599, std dev, 0.07620841173680226
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 26.69472222222222, 1.2927777777777776, 4.833333333333333, 20.56861111111111, 0.04842821614759472, 0.18105951030686465, 0.7705122735455406, 2, 5, 9, 10, 35, 2, 5, 3, 
1, 26.698055555555555, 0.9566666666666667, 10.133333333333333, 15.608055555555556, 0.035832821782693286, 0.3795532342138941, 0.5846139440034126, 3, 2, 32, 13, 47, 3, 12, 2, 
2, 32.132222222222225, 1.0191666666666666, 9.05, 22.063055555555557, 0.03171790172550918, 0.28164874304090737, 0.6866333552335835, 4, 1, 33, 19, 55, 1, 6, 2, 
3, 26.699444444444445, 0.9088888888888889, 10.633333333333333, 15.157222222222222, 0.03404149066772093, 0.3982604715037766, 0.5676980378285025, 3, 2, 26, 13, 42, 4, 4, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
