Duration mean, 27.649791666666665, std dev, 1.0075520833333322
Rel slew mean, 0.01410037348185702, std dev, 0.006902420470832813
Rel wait mean, 0.6358681473428934, std dev, 0.22402954158744365
Rel obs mean, 0.35003147917524957, std dev, 0.21807677250634472
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 31.68, 0.34277777777777774, 25.15, 6.187222222222222, 0.010820005611672278, 0.7938762626262627, 0.19530373176206509, 4, 3, 13, 8, 17, 0, 1, 3, 
1, 27.078611111111112, 0.2152777777777778, 24.666666666666668, 2.1966666666666663, 0.007950104120718485, 0.9109280592513567, 0.08112183662792487, 2, 1, 1, 1, 5, 0, 1, 0, 
2, 27.080833333333334, 0.6925, 13.683333333333334, 12.705, 0.025571591223805274, 0.5052774102224821, 0.4691509985537127, 3, 5, 21, 10, 34, 3, 6, 1, 
3, 27.07111111111111, 0.7869444444444444, 6.183333333333334, 20.100833333333334, 0.02906952881300279, 0.22841076998850762, 0.7425197011984895, 3, 3, 24, 18, 54, 4, 18, 8, 
4, 27.073055555555555, 0.09138888888888888, 24.316666666666666, 2.665, 0.003375639986456399, 0.8981870042990674, 0.09843735571447626, 3, 1, 1, 2, 4, 0, 1, 0, 
5, 27.073888888888888, 0.2827777777777778, 22.65, 4.141111111111112, 0.010444667884185254, 0.8365994295446617, 0.15295590257115302, 2, 6, 17, 5, 9, 0, 1, 2, 
6, 27.06888888888889, 0.41333333333333333, 12.3, 14.355555555555556, 0.015269682292094244, 0.45439619078893356, 0.5303341269189722, 3, 1, 27, 13, 55, 2, 27, 4, 
7, 27.071944444444444, 0.2788888888888889, 12.433333333333334, 14.359722222222222, 0.010301767922921434, 0.4592700520218759, 0.5304281800552026, 3, 2, 12, 7, 22, 3, 7, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
