Duration mean, 30.70215277777778, std dev, 3.218506944444445
Rel slew mean, 0.022098340759421985, std dev, 0.008531834997960081
Rel wait mean, 0.4050319987138172, std dev, 0.050100017132870156
Rel obs mean, 0.5728696605267608, std dev, 0.04463824186512921
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 28.526666666666667, 0.45111111111111113, 12.416666666666666, 15.658888888888889, 0.015813663628573654, 0.43526524888992757, 0.5489210874814988, 2, 6, 28, 7, 33, 2, 3, 3, 
1, 28.616388888888892, 0.45666666666666667, 9.783333333333333, 18.37638888888889, 0.015958221298983683, 0.3418786825731176, 0.6421630961278988, 2, 2, 25, 8, 29, 3, 0, 3, 
2, 28.52638888888889, 0.4980555555555556, 13.55, 14.478333333333333, 0.01745946735478845, 0.4749987828034471, 0.5075417498417645, 3, 5, 36, 9, 57, 4, 21, 4, 
3, 37.13916666666667, 1.4544444444444444, 13.666666666666666, 22.018055555555556, 0.03916201075534215, 0.36798528058877644, 0.5928527086558814, 4, 5, 34, 18, 55, 4, 4, 4, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
