Duration mean, 28.391, std dev, 2.1003777777777772
Rel slew mean, 0.024287831979636243, std dev, 0.009860276323157637
Rel wait mean, 0.4751796654486591, std dev, 0.14840895650214686
Rel obs mean, 0.5005325025717047, std dev, 0.14948482301315566
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.072777777777777, 1.0441666666666667, 10.0, 16.02861111111111, 0.0385688781268597, 0.3693747306642589, 0.5920563912088814, 3, 1, 27, 16, 38, 3, 9, 1, 
1, 27.0825, 0.9386111111111112, 13.383333333333333, 12.760555555555555, 0.03465747664030688, 0.4941690513554263, 0.4711734720042668, 3, 2, 24, 6, 29, 1, 1, 0, 
2, 27.078888888888887, 0.5475, 8.8, 17.731388888888887, 0.020218702556316935, 0.3249764063846375, 0.6548048910590456, 2, 8, 26, 12, 35, 5, 6, 2, 
3, 33.64194444444444, 0.38305555555555554, 12.116666666666667, 21.142222222222223, 0.011386248978210072, 0.3601654680417138, 0.6284482829800762, 5, 1, 35, 22, 69, 4, 36, 7, 
4, 27.078888888888887, 0.44972222222222225, 22.4, 4.229166666666667, 0.01660785359648763, 0.827212670797259, 0.15617947560625334, 5, 1, 9, 3, 19, 0, 5, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
