Duration mean, 40.363125, std dev, 1.8891319444444434
Rel slew mean, 0.026378225797730703, std dev, 0.004943906628033691
Rel wait mean, 0.5531273093289939, std dev, 0.13788045042744784
Rel obs mean, 0.4204944648732754, std dev, 0.13418058044893963
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 44.14138888888889, 1.6008333333333333, 20.716666666666665, 21.823888888888888, 0.036266039053798084, 0.4693252112844458, 0.4944087496617561, 4, 2, 28, 26, 57, 7, 6, 5, 
1, 39.10388888888889, 0.9763888888888889, 17.066666666666666, 21.060833333333335, 0.024969099407561056, 0.4364442297583361, 0.5385866708341029, 5, 1, 43, 17, 56, 1, 13, 6, 
2, 39.10861111111111, 0.7422222222222221, 32.416666666666664, 5.949722222222222, 0.01897848584071425, 0.8288882101838896, 0.15213330397539615, 6, 1, 16, 8, 33, 1, 1, 2, 
3, 39.09861111111111, 0.9891666666666666, 18.683333333333334, 19.426111111111112, 0.02529927888884942, 0.4778515860893041, 0.49684913502184647, 7, 1, 26, 21, 53, 6, 9, 4, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
