Duration mean, 51.456851851851845, std dev, 0.5420987654320962
Rel slew mean, 0.042508458738546216, std dev, 0.00464294335480963
Rel wait mean, 0.5097206841156913, std dev, 0.08088374581996509
Rel obs mean, 0.4477708571457624, std dev, 0.0842367406090998
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 52.269999999999996, 2.3230555555555554, 25.083333333333332, 24.863611111111112, 0.04444338158705865, 0.4798801096868822, 0.47567650872605916, 4, 1, 44, 17, 53, 3, 9, 1, 
1, 51.05277777777778, 2.426944444444444, 32.21666666666667, 16.409166666666664, 0.04753795092224822, 0.631046302845639, 0.3214157462321127, 3, 1, 20, 15, 40, 3, 1, 1, 
2, 51.047777777777775, 1.8144444444444445, 21.35, 27.883333333333333, 0.03554404370633176, 0.4182356398145528, 0.5462203164791154, 5, 1, 41, 33, 78, 8, 18, 13, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
