Duration mean, 14.405476190476191, std dev, 0.36391156462585045
Rel slew mean, 0.019345003168960626, std dev, 0.001985670412559975
Rel wait mean, 0.3881869283871735, std dev, 0.06013438932105999
Rel obs mean, 0.5924680684438659, std dev, 0.05941355865593952
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 14.198333333333334, 0.2413888888888889, 4.583333333333333, 9.373611111111112, 0.01700121297491881, 0.32280784129592677, 0.6601909457291545, 3, 1, 12, 13, 21, 1, 0, 5, 
1, 15.679166666666665, 0.29, 6.683333333333334, 8.705833333333333, 0.01849588094605368, 0.4262556470900877, 0.5552484719638586, 3, 2, 15, 7, 23, 2, 0, 2, 
2, 14.191944444444445, 0.3436111111111111, 3.45, 10.398333333333333, 0.024211700690924036, 0.24309565285471021, 0.7326926464543657, 2, 1, 15, 3, 28, 1, 0, 2, 
3, 14.194166666666668, 0.24861111111111112, 6.016666666666667, 7.928888888888889, 0.017515019863402415, 0.42388305054893444, 0.5586019295876632, 4, 1, 13, 12, 20, 0, 0, 1, 
4, 14.19138888888889, 0.25527777777777777, 5.7, 8.23611111111111, 0.017988216641547105, 0.401652019025622, 0.580359764332831, 2, 2, 11, 6, 26, 2, 0, 1, 
5, 14.188611111111111, 0.2663888888888889, 7.216666666666667, 6.705555555555556, 0.0187748389749212, 0.5086238963174691, 0.47260126470760977, 3, 1, 10, 5, 27, 2, 0, 3, 
6, 14.194722222222222, 0.30416666666666664, 5.55, 8.340555555555556, 0.021428152090957123, 0.39099039157746424, 0.5875814563315787, 2, 4, 13, 9, 21, 2, 0, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
