Duration mean, 30.78590277777778, std dev, 3.3476041666666667
Rel slew mean, 0.0348641942246462, std dev, 0.012112356257851318
Rel wait mean, 0.3790772149270397, std dev, 0.09139384487795671
Rel obs mean, 0.586058590848314, std dev, 0.09285159539878672
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 28.52638888888889, 0.8266666666666667, 7.216666666666667, 20.483055555555556, 0.028979015531428017, 0.2529821315546034, 0.7180388529139685, 3, 1, 28, 7, 32, 4, 1, 4, 
1, 37.48111111111111, 1.4180555555555556, 12.083333333333334, 23.97972222222222, 0.03783387187620431, 0.32238460854356266, 0.639781519580233, 6, 2, 35, 25, 77, 6, 26, 2, 
2, 28.52638888888889, 0.4713888888888889, 12.583333333333334, 15.471666666666668, 0.01652466040216174, 0.44111203077072886, 0.5423633088271094, 3, 2, 29, 8, 46, 8, 10, 6, 
3, 28.609722222222224, 1.6055555555555556, 14.3, 12.704166666666666, 0.05611922908879072, 0.49983008883926405, 0.44405068207194526, 4, 2, 25, 9, 43, 2, 11, 7, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
