Duration mean, 31.021805555555556, std dev, 3.672569444444445
Rel slew mean, 0.028555174429732662, std dev, 0.0077981953222012144
Rel wait mean, 0.3918122340318889, std dev, 0.05336478369353022
Rel obs mean, 0.5796325915383784, std dev, 0.061044127923467764
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 28.53111111111111, 0.525, 10.066666666666666, 17.939444444444444, 0.018400965807305866, 0.3528312173845315, 0.6287678168081626, 3, 1, 27, 13, 43, 4, 24, 4, 
1, 28.525277777777777, 0.7797222222222223, 11.183333333333334, 16.56222222222222, 0.0273344304758937, 0.39204993621641626, 0.5806156333076901, 3, 3, 30, 9, 44, 3, 10, 1, 
2, 28.663888888888888, 1.2655555555555555, 14.283333333333333, 13.115, 0.04415156507413509, 0.4983040992344219, 0.457544335691443, 4, 1, 25, 10, 38, 5, 8, 1, 
3, 38.36694444444444, 0.9336111111111112, 12.433333333333334, 25.0, 0.02433373636159599, 0.3240636832921858, 0.6516025803462182, 5, 2, 37, 24, 73, 5, 27, 1, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
