Duration mean, 55.77700308641976, std dev, 2.5670911522633766
Rel slew mean, 0.036126636264016875, std dev, 0.002213294429598573
Rel wait mean, 3.4044772741851037E-4, std dev, 6.657644447295298E-4
Rel obs mean, 0.9635329160085645, std dev, 0.0025901556308539028
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 52.31527777777777, 2.1197222222222223, 0.0, 50.19555555555555, 0.04051822550242918, 0.0, 0.9594817744975708, 3, 3, 89, 36, 145, 11, 7, 13, 
1, 57.97138888888889, 2.1080555555555556, 0.0, 55.86333333333334, 0.03636372348428583, 0.0, 0.9636362765157142, 5, 2, 91, 41, 151, 11, 4, 30, 
2, 59.28583333333333, 2.03, 0.0, 57.255833333333335, 0.03424089509860422, 0.0, 0.9657591049013958, 4, 1, 77, 45, 148, 13, 7, 13, 
3, 57.60166666666667, 1.861388888888889, 0.0, 55.74027777777778, 0.03231484428498404, 0.0, 0.967685155715016, 5, 2, 77, 55, 141, 10, 3, 20, 
4, 53.165277777777774, 1.635, 0.0, 51.530277777777776, 0.030753154471119936, 0.0, 0.9692468455288801, 5, 2, 96, 36, 153, 10, 10, 26, 
5, 53.95583333333334, 1.9508333333333332, 0.0, 52.005, 0.036156115341251335, 0.0, 0.9638438846587487, 3, 6, 78, 47, 152, 7, 6, 21, 
6, 55.095555555555556, 1.9138888888888888, 0.0, 53.181666666666665, 0.034737627556165045, 0.0, 0.965262372443835, 3, 4, 80, 48, 146, 11, 6, 18, 
7, 53.03944444444444, 1.8552777777777778, 0.0, 51.18416666666666, 0.03497920834598988, 0.0, 0.9650207916540101, 3, 6, 94, 39, 146, 8, 5, 25, 
8, 65.71083333333334, 2.141388888888889, 0.0, 63.56944444444445, 0.03258806471112915, 0.0, 0.9674119352888708, 4, 1, 78, 54, 151, 13, 6, 27, 
9, 59.42722222222222, 1.985277777777778, 0.0, 57.44194444444444, 0.033406874888986526, 0.0, 0.9665931251110135, 3, 2, 91, 37, 148, 11, 3, 23, 
10, 58.492222222222225, 2.113611111111111, 0.0, 56.37861111111111, 0.036134908724806715, 0.0, 0.9638650912751933, 5, 1, 77, 48, 146, 10, 6, 15, 
11, 53.03972222222222, 1.8647222222222224, 0.0, 51.175, 0.03515708876470989, 0.0, 0.9648429112352901, 5, 1, 85, 47, 151, 9, 8, 26, 
12, 58.284166666666664, 2.1144444444444446, 0.0, 56.16972222222222, 0.036278196384571755, 0.0, 0.9637218036154283, 5, 2, 89, 42, 142, 14, 8, 15, 
13, 59.23833333333334, 2.343055555555556, 1.4166666666666667, 55.478611111111114, 0.039553029663599956, 0.02391469487662831, 0.9365322754597717, 4, 2, 89, 37, 151, 17, 7, 21, 
14, 53.061388888888885, 1.5422222222222222, 0.0, 51.51916666666666, 0.029064867213552437, 0.0, 0.9709351327864476, 3, 3, 88, 37, 146, 11, 8, 13, 
15, 54.02972222222222, 1.787222222222222, 0.0, 52.2425, 0.03307850103081123, 0.0, 0.9669214989691888, 3, 4, 88, 40, 145, 6, 7, 16, 
16, 56.603611111111114, 2.0230555555555556, 0.0, 54.580555555555556, 0.03574075073734008, 0.0, 0.9642592492626599, 5, 1, 91, 45, 155, 9, 9, 32, 
17, 57.605555555555554, 2.286388888888889, 0.0, 55.31916666666667, 0.03969042337737487, 0.0, 0.9603095766226252, 4, 1, 94, 36, 151, 14, 7, 24, 
18, 53.04, 2.0983333333333336, 0.0, 50.94166666666666, 0.039561337355455, 0.0, 0.960438662644545, 6, 2, 85, 48, 155, 15, 6, 33, 
19, 55.66722222222222, 1.9638888888888888, 0.0, 53.70333333333333, 0.035279089031047595, 0.0, 0.9647209109689524, 4, 1, 84, 43, 147, 13, 2, 22, 
20, 53.03972222222222, 2.079444444444445, 0.0, 50.96027777777778, 0.039205417323494446, 0.0, 0.9607945826765055, 3, 3, 79, 47, 156, 12, 7, 26, 
21, 55.655277777777776, 1.958888888888889, 0.0, 53.69638888888888, 0.035196821705039454, 0.0, 0.9648031782949605, 6, 2, 87, 49, 153, 11, 6, 33, 
22, 52.18055555555555, 1.893888888888889, 0.0, 50.28666666666666, 0.03629491615650785, 0.0, 0.9637050838434922, 3, 4, 75, 51, 148, 5, 7, 17, 
23, 53.0375, 1.6869444444444444, 0.0, 51.35055555555556, 0.031806635766098414, 0.0, 0.9681933642339016, 4, 1, 87, 38, 153, 13, 5, 24, 
24, 56.56805555555556, 1.9052777777777776, 0.0, 54.66277777777778, 0.033681160843624935, 0.0, 0.9663188391563751, 5, 1, 89, 42, 143, 7, 3, 21, 
25, 54.37444444444444, 1.9872222222222222, 0.0, 52.38722222222222, 0.036546988985838934, 0.0, 0.963453011014161, 5, 2, 99, 37, 148, 12, 7, 28, 
26, 57.75666666666667, 2.1655555555555557, 0.0, 55.59111111111111, 0.03749446913295242, 0.0, 0.9625055308670476, 4, 3, 87, 47, 144, 15, 4, 24, 
27, 61.690555555555555, 2.0758333333333336, 0.0, 59.61472222222223, 0.03364912691479877, 0.0, 0.9663508730852012, 3, 7, 93, 42, 150, 19, 4, 31, 
28, 57.406666666666666, 2.043611111111111, 0.0, 55.363055555555555, 0.03559884643672821, 0.0, 0.9644011535632718, 3, 6, 82, 41, 150, 12, 7, 16, 
29, 54.30888888888889, 1.8786111111111112, 0.0, 52.430277777777775, 0.03459122713695323, 0.0, 0.9654087728630467, 4, 2, 89, 45, 148, 8, 5, 27, 
30, 51.900277777777774, 2.1216666666666666, 0.0, 49.77861111111111, 0.040879678443168255, 0.0, 0.9591203215568317, 3, 3, 80, 44, 147, 7, 6, 15, 
31, 50.91833333333333, 1.8397222222222225, 0.0, 49.078611111111115, 0.036130841325433975, 0.0, 0.963869158674566, 4, 1, 95, 32, 153, 9, 6, 25, 
32, 56.651111111111106, 2.0252777777777777, 0.0, 54.62583333333333, 0.03575000980661358, 0.0, 0.9642499901933864, 5, 1, 85, 52, 144, 11, 4, 27, 
33, 52.69944444444444, 1.9475, 0.0, 50.75194444444445, 0.03695484877555108, 0.0, 0.9630451512244489, 3, 1, 90, 35, 149, 6, 5, 19, 
34, 52.68194444444444, 1.8022222222222222, 0.0, 50.87972222222222, 0.03420948564498695, 0.0, 0.9657905143550131, 3, 5, 89, 35, 153, 7, 8, 19, 
35, 67.42972222222222, 2.633611111111111, 0.0, 64.7961111111111, 0.03905712531977738, 0.0, 0.9609428746802227, 5, 3, 89, 53, 172, 16, 36, 29, 
36, 55.56777777777778, 1.8952777777777778, 0.0, 53.6725, 0.034107496350802825, 0.0, 0.9658925036491972, 6, 1, 83, 45, 156, 17, 10, 24, 
37, 54.518055555555556, 2.1372222222222224, 0.36666666666666664, 52.01416666666667, 0.03920209920260872, 0.006725600591037628, 0.9540723002063537, 5, 2, 91, 47, 145, 9, 7, 27, 
38, 58.63388888888889, 2.290833333333333, 0.0, 56.34305555555556, 0.0390701244066287, 0.0, 0.9609298755933713, 3, 1, 87, 39, 140, 6, 3, 13, 
39, 56.277499999999996, 1.9102777777777777, 0.0, 54.367222222222225, 0.033943899032078145, 0.0, 0.9660561009679218, 5, 2, 80, 54, 152, 10, 6, 30, 
40, 51.96277777777778, 1.8305555555555555, 0.0, 50.132222222222225, 0.03522820822597372, 0.0, 0.9647717917740263, 4, 1, 80, 50, 148, 12, 5, 23, 
41, 62.53611111111111, 2.308611111111111, 0.0, 60.2275, 0.03691644827433039, 0.0, 0.9630835517256696, 4, 2, 83, 46, 146, 14, 5, 20, 
42, 51.36611111111111, 1.743888888888889, 0.0, 49.62222222222222, 0.03395018332450059, 0.0, 0.9660498166754994, 3, 4, 84, 39, 142, 13, 4, 11, 
43, 53.0375, 1.735277777777778, 0.0, 51.30222222222222, 0.03271794066043418, 0.0, 0.9672820593395658, 4, 3, 90, 38, 152, 11, 8, 23, 
44, 52.88638888888889, 1.8444444444444446, 0.0, 51.04194444444444, 0.034875598111255256, 0.0, 0.9651244018887447, 5, 1, 96, 35, 150, 10, 5, 26, 
45, 60.003055555555555, 1.911111111111111, 0.0, 58.091944444444444, 0.03185022984940582, 0.0, 0.9681497701505942, 3, 3, 79, 47, 142, 6, 5, 13, 
46, 58.04194444444444, 1.851388888888889, 0.0, 56.190555555555555, 0.031897430498059355, 0.0, 0.9681025695019406, 3, 3, 81, 42, 148, 6, 6, 15, 
47, 60.640277777777776, 2.088611111111111, 0.0, 58.55166666666666, 0.03444263759419161, 0.0, 0.9655573624058084, 3, 6, 73, 50, 151, 13, 5, 19, 
48, 54.94499999999999, 2.2133333333333334, 0.0, 52.73166666666667, 0.040282706949373616, 0.0, 0.9597172930506264, 4, 2, 90, 38, 159, 10, 9, 29, 
49, 54.78916666666667, 1.9972222222222222, 0.0, 52.79194444444444, 0.0364528673044651, 0.0, 0.9635471326955349, 5, 3, 84, 50, 157, 9, 5, 36, 
50, 52.155277777777776, 1.988888888888889, 0.0, 50.16638888888889, 0.03813399091388429, 0.0, 0.9618660090861157, 3, 6, 76, 52, 150, 13, 4, 24, 
51, 60.03388888888889, 2.153888888888889, 0.0, 57.88, 0.03587788378786056, 0.0, 0.9641221162121394, 4, 3, 82, 54, 151, 11, 5, 32, 
52, 58.27166666666667, 2.1758333333333333, 0.0, 56.09583333333334, 0.03733947315733776, 0.0, 0.9626605268426622, 3, 4, 82, 43, 159, 14, 9, 25, 
53, 58.803888888888885, 2.2097222222222226, 0.0, 56.594166666666666, 0.03757782459587896, 0.0, 0.962422175404121, 5, 4, 65, 62, 162, 13, 12, 27, 
54, 59.13722222222222, 2.1502777777777777, 0.0, 56.98694444444445, 0.03636081805969168, 0.0, 0.9636391819403083, 4, 1, 87, 45, 154, 10, 11, 25, 
55, 54.94472222222222, 2.108611111111111, 0.0, 52.836111111111116, 0.038376954616002955, 0.0, 0.961623045383997, 3, 3, 80, 44, 144, 16, 5, 14, 
56, 61.2175, 1.8788888888888888, 0.0, 59.33861111111111, 0.03069202252442339, 0.0, 0.9693079774755766, 6, 1, 79, 52, 153, 11, 6, 29, 
57, 54.66444444444444, 1.9088888888888889, 0.0, 52.75555555555555, 0.034920118704012355, 0.0, 0.9650798812959877, 2, 30, 76, 50, 145, 9, 3, 18, 
58, 55.740833333333335, 1.9608333333333332, 0.0, 53.78, 0.03517768242909895, 0.0, 0.9648223175709011, 2, 32, 80, 45, 150, 7, 5, 21, 
59, 55.559999999999995, 1.9802777777777778, 0.0, 53.57972222222222, 0.03564214862810975, 0.0, 0.9643578513718902, 4, 2, 98, 30, 158, 10, 9, 27, 
60, 57.15138888888889, 2.1308333333333334, 0.0, 55.02055555555555, 0.037284016622518165, 0.0, 0.9627159833774819, 4, 2, 81, 45, 161, 7, 8, 30, 
61, 55.08444444444444, 2.0175, 0.0, 53.066944444444445, 0.03662558496046474, 0.0, 0.9633744150395352, 3, 8, 86, 42, 152, 9, 10, 20, 
62, 53.10305555555556, 1.8883333333333332, 0.0, 51.21472222222223, 0.035559786787745004, 0.0, 0.964440213212255, 4, 3, 96, 36, 150, 10, 8, 24, 
63, 53.0375, 2.196944444444444, 0.0, 50.84055555555556, 0.04142247361667583, 0.0, 0.9585775263833242, 4, 3, 93, 40, 151, 10, 5, 30, 
64, 56.86, 2.0241666666666664, 0.0, 54.83583333333333, 0.03559913237190761, 0.0, 0.9644008676280924, 3, 2, 83, 44, 144, 16, 4, 17, 
65, 60.38472222222222, 2.4580555555555557, 0.0, 57.92666666666666, 0.040706580490834234, 0.0, 0.9592934195091658, 4, 1, 80, 50, 155, 11, 8, 27, 
66, 59.723333333333336, 2.051388888888889, 0.0, 57.67194444444444, 0.034348198173057246, 0.0, 0.9656518018269428, 5, 1, 86, 46, 158, 14, 6, 34, 
67, 53.25472222222222, 2.013611111111111, 0.0, 51.24111111111111, 0.03781094008356067, 0.0, 0.9621890599164393, 5, 1, 88, 43, 155, 16, 6, 31, 
68, 53.03944444444444, 2.0708333333333337, 0.0, 50.968611111111116, 0.03904326968398781, 0.0, 0.9609567303160121, 4, 1, 80, 49, 150, 11, 5, 25, 
69, 53.03944444444444, 1.9658333333333333, 0.0, 51.07361111111111, 0.03706361093944758, 0.0, 0.9629363890605525, 5, 1, 94, 38, 146, 11, 5, 24, 
70, 53.04, 1.6680555555555554, 0.0, 51.371944444444445, 0.031449011228422995, 0.0, 0.968550988771577, 3, 2, 89, 37, 142, 11, 6, 13, 
71, 54.228611111111114, 1.8977777777777778, 0.0, 52.33083333333334, 0.03499587651045215, 0.0, 0.9650041234895479, 4, 1, 86, 40, 144, 16, 7, 13, 
72, 57.66138888888889, 1.9977777777777779, 0.0, 55.66361111111111, 0.034646716221619515, 0.0, 0.9653532837783805, 4, 1, 86, 40, 155, 11, 7, 25, 
73, 55.79, 2.1819444444444445, 0.0, 53.60805555555556, 0.03910995598574018, 0.0, 0.9608900440142598, 5, 1, 87, 48, 154, 13, 9, 30, 
