Duration mean, 30.014652777777776, std dev, 3.973090277777777
Rel slew mean, 0.03446082461785517, std dev, 0.009966879336233535
Rel wait mean, 0.39229509319099337, std dev, 0.13346725258208667
Rel obs mean, 0.5732440821911514, std dev, 0.1311447625131605
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 37.96083333333333, 1.8955555555555554, 9.766666666666667, 26.298611111111114, 0.049934508521209724, 0.25728272561631504, 0.6927827658624752, 5, 3, 45, 14, 74, 5, 32, 4, 
1, 27.81527777777778, 0.7052777777777778, 12.1, 15.01, 0.025355769710890298, 0.43501273281070557, 0.5396314974784041, 3, 1, 31, 14, 52, 6, 19, 3, 
2, 27.141944444444444, 1.056388888888889, 16.733333333333334, 9.352222222222222, 0.03892089938696769, 0.6165119587354545, 0.34456714187757775, 4, 1, 14, 15, 28, 6, 6, 1, 
3, 27.140555555555554, 0.6413888888888889, 7.066666666666666, 19.4325, 0.023632120852352976, 0.26037295560149837, 0.7159949235461487, 4, 1, 29, 17, 47, 9, 14, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
