Duration mean, 30.13923611111111, std dev, 4.265798611111111
Rel slew mean, 0.0284081849966102, std dev, 0.00373160210207587
Rel wait mean, 0.3506306754535883, std dev, 0.06521512143856192
Rel obs mean, 0.6209611395498015, std dev, 0.0689467235406378
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 38.670833333333334, 1.0758333333333334, 11.65, 25.945, 0.02782027798728585, 0.3012606400172395, 0.6709190819954747, 4, 6, 45, 15, 65, 6, 23, 2, 
1, 27.141944444444444, 0.5844444444444444, 7.316666666666666, 19.240833333333335, 0.021532887801782807, 0.2695704680128133, 0.7088966441854039, 3, 1, 20, 16, 41, 7, 9, 4, 
2, 27.13722222222222, 0.8252777777777778, 10.233333333333333, 16.078611111111112, 0.030411284213974245, 0.3770958298360186, 0.5924928859500072, 2, 10, 26, 14, 49, 1, 7, 5, 
3, 27.606944444444444, 0.935, 12.55, 14.121944444444445, 0.033868289983397894, 0.45459576394828194, 0.5115359460683202, 3, 2, 22, 10, 26, 1, 2, 0, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
