Duration mean, 39.042500000000004, std dev, 1.1124074074074102
Rel slew mean, 0.03215720420385066, std dev, 0.0020556281360124364
Rel wait mean, 0.36474035675172384, std dev, 0.14872792342400226
Rel obs mean, 0.6031024390444254, std dev, 0.14952832302424038
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 37.95333333333333, 1.3375, 20.266666666666666, 16.349166666666665, 0.035240646407869315, 0.5339891094326366, 0.4307702441594941, 4, 1, 38, 20, 51, 6, 37, 4, 
1, 40.711111111111116, 1.2602777777777778, 5.766666666666667, 33.68416666666666, 0.03095660480349345, 0.14164847161572053, 0.827394923580786, 4, 1, 37, 19, 77, 6, 5, 7, 
2, 38.463055555555556, 1.1644444444444444, 16.1, 21.198611111111113, 0.030274361400189215, 0.4185834892068146, 0.5511421493929962, 5, 1, 44, 20, 69, 5, 20, 4, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
