Duration mean, 28.559097222222224, std dev, 0.05239583333333453
Rel slew mean, 0.015319025970010582, std dev, 7.458365645369139E-4
Rel wait mean, 0.40758518054287785, std dev, 0.07161524710906711
Rel obs mean, 0.5770957934871116, std dev, 0.07225374819737052
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 28.663888888888888, 0.4419444444444445, 12.833333333333334, 15.38861111111111, 0.015418160674483962, 0.4477178021126078, 0.5368640372129082, 2, 6, 28, 8, 39, 6, 1, 4, 
1, 28.522222222222222, 0.4430555555555556, 9.25, 18.829166666666666, 0.0155336969224776, 0.32430853135956367, 0.6601577717179588, 3, 2, 20, 14, 45, 3, 1, 5, 
2, 28.52638888888889, 0.3944444444444445, 9.916666666666666, 18.21527777777778, 0.013827352840936754, 0.34763133550805786, 0.6385413116510054, 3, 1, 19, 17, 44, 0, 1, 0, 
3, 28.523888888888887, 0.47055555555555556, 14.566666666666666, 13.486666666666666, 0.01649689344214401, 0.5106830531912822, 0.47282005336657384, 3, 2, 20, 18, 43, 2, 1, 5, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
