Duration mean, 22.910208333333337, std dev, 0.4722569444444469
Rel slew mean, 0.017466638460313683, std dev, 0.0027884148563020656
Rel wait mean, 0.24744139930338757, std dev, 0.06604267278768433
Rel obs mean, 0.7350919622362988, std dev, 0.06502487622049771
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 23.854722222222225, 0.5305555555555556, 4.466666666666667, 18.8575, 0.022241112288505654, 0.1872445474341209, 0.7905143402773734, 4, 1, 24, 9, 48, 1, 1, 4, 
1, 22.595277777777778, 0.3327777777777778, 3.966666666666667, 18.295833333333334, 0.014727757766494966, 0.17555290559728556, 0.8097193366362194, 2, 4, 21, 11, 46, 2, 1, 3, 
2, 22.594444444444445, 0.4127777777777778, 6.383333333333334, 15.798333333333334, 0.018268994344725842, 0.2825178264076715, 0.6992131792476026, 2, 5, 22, 15, 39, 4, 0, 4, 
3, 22.59638888888889, 0.33055555555555555, 7.783333333333333, 14.4825, 0.014628689441528267, 0.3444503177744723, 0.6409209927839994, 2, 1, 21, 17, 39, 2, 0, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
