Duration mean, 118.26194444444444, std dev, 0.0
Rel slew mean, 0.05710722196254548, std dev, 0.0
Rel wait mean, 0.32202525937008947, std dev, 0.0
Rel obs mean, 0.620867518667365, std dev, 0.0
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 118.26194444444444, 6.753611111111111, 38.083333333333336, 73.42500000000001, 0.05710722196254548, 0.32202525937008947, 0.620867518667365, 3, 11, 124, 48, 182, 8, 38, 16, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
