Duration mean, 18.214375, std dev, 4.896145833333334
Rel slew mean, 0.02023867281472635, std dev, 5.677291685457359E-4
Rel wait mean, 0.33866723168781676, std dev, 0.18162637412156518
Rel obs mean, 0.6410940954974569, std dev, 0.1821483713527418
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 15.510833333333334, 0.3125, 9.116666666666667, 6.081666666666666, 0.02014720893998818, 0.5877612421425885, 0.3920915489174233, 3, 2, 15, 15, 23, 5, 5, 2, 
1, 28.006666666666668, 0.5513888888888889, 0.0, 27.455277777777777, 0.01968777275251924, 0.0, 0.9803122272474808, 5, 1, 30, 20, 68, 1, 4, 9, 
2, 14.43361111111111, 0.285, 4.533333333333333, 9.615277777777777, 0.019745578414580165, 0.3140817151325032, 0.6661727064529166, 2, 8, 18, 9, 29, 3, 1, 7, 
3, 14.90638888888889, 0.3186111111111111, 6.75, 7.837777777777777, 0.021374131151817827, 0.45282596947617537, 0.5257998993720068, 3, 1, 16, 6, 34, 3, 4, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
