Duration mean, 53.56398148148148, std dev, 0.03290123456790184
Rel slew mean, 0.04740005634444185, std dev, 0.0037560098547623835
Rel wait mean, 0.4940757689991524, std dev, 0.053605460143315686
Rel obs mean, 0.45852417465640577, std dev, 0.05736146999807806
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 53.61333333333334, 2.8433333333333333, 30.8, 19.97, 0.053034071126585425, 0.5744839592141259, 0.37248196965928876, 2, 7, 21, 9, 42, 5, 1, 3, 
1, 53.53611111111111, 2.404166666666667, 23.866666666666667, 27.26527777777778, 0.04490738338608416, 0.44580501219322366, 0.5092876044206922, 3, 2, 41, 14, 62, 11, 1, 9, 
2, 53.5425, 2.3697222222222223, 24.733333333333334, 26.439444444444444, 0.04425871452065597, 0.46193833559010755, 0.4938029498892365, 4, 1, 41, 31, 60, 2, 6, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
