Duration mean, 30.741666666666664, std dev, 3.282666666666665
Rel slew mean, 0.018284442044281778, std dev, 0.0038003460345444884
Rel wait mean, 0.5182168208528564, std dev, 0.1766199477231367
Rel obs mean, 0.46349873710286194, std dev, 0.17791707142080995
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 38.94833333333333, 0.8036111111111112, 11.366666666666667, 26.778055555555554, 0.020632747086596202, 0.29183961658607555, 0.6875276363273283, 5, 3, 33, 16, 64, 2, 14, 3, 
1, 28.671944444444446, 0.38833333333333336, 13.4, 14.88361111111111, 0.013544018058690745, 0.4673558162741356, 0.5191001656671737, 5, 1, 29, 15, 56, 3, 30, 10, 
2, 28.68, 0.5, 10.15, 18.029999999999998, 0.017433751743375175, 0.35390516039051606, 0.6286610878661087, 4, 1, 23, 15, 41, 3, 24, 3, 
3, 28.731111111111108, 0.7308333333333333, 17.3, 10.700277777777776, 0.025437002088328563, 0.6021347358651095, 0.372428262046562, 4, 2, 33, 11, 36, 4, 7, 3, 
4, 28.676944444444445, 0.41222222222222227, 25.116666666666667, 3.1480555555555556, 0.014374691244418184, 0.8758487751484448, 0.10977653360713698, 5, 1, 10, 2, 19, 2, 11, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
