Duration mean, 28.282833333333333, std dev, 1.925644444444444
Rel slew mean, 0.023599453944432514, std dev, 0.00693802296729584
Rel wait mean, 0.4802700973565349, std dev, 0.1664185786413413
Rel obs mean, 0.49613044869903267, std dev, 0.168330871747388
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.078611111111112, 1.1027777777777779, 13.516666666666667, 12.459166666666667, 0.040725049495809525, 0.4991639567924664, 0.4601109937117241, 2, 8, 26, 10, 29, 3, 1, 2, 
1, 33.096944444444446, 0.7883333333333333, 9.933333333333334, 22.37527777777778, 0.0238189158112951, 0.3001284106454943, 0.6760526735432106, 4, 2, 38, 8, 48, 4, 1, 3, 
2, 27.076944444444443, 0.5036111111111111, 6.616666666666667, 19.956666666666667, 0.018599259312453195, 0.24436533746422234, 0.7370354032233245, 2, 6, 25, 10, 39, 3, 1, 2, 
3, 27.083055555555557, 0.5469444444444445, 13.6, 12.936111111111112, 0.0201950789238864, 0.5021589965025283, 0.47764592457358535, 5, 1, 22, 16, 55, 0, 33, 0, 
4, 27.078611111111112, 0.3969444444444445, 23.166666666666668, 3.515, 0.014658966178718341, 0.8555337853779633, 0.1298072484433183, 3, 1, 6, 1, 12, 1, 1, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
