Duration mean, 67.64825925925926, std dev, 1.6374798353909468
Rel slew mean, 0.06234810621941378, std dev, 0.007642424171896853
Rel wait mean, 0.019188078784402336, std dev, 0.021747416043127656
Rel obs mean, 0.9185396852120502, std dev, 0.019752280432362435
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 67.92305555555556, 3.4775, 4.966666666666667, 59.47916666666667, 0.0511976378500182, 0.07312195580783812, 0.8756844959369875, 6, 1, 102, 47, 191, 8, 10, 30, 
1, 66.61083333333333, 4.183333333333334, 0.0, 62.45666666666667, 0.06280259717513417, 0.0, 0.9376352695382383, 7, 1, 88, 61, 193, 14, 13, 30, 
2, 67.83305555555555, 4.522222222222222, 0.0, 63.30611111111111, 0.0666669396680576, 0.0, 0.9332634449772521, 5, 1, 91, 58, 173, 14, 5, 18, 
3, 69.125, 4.066388888888889, 0.0, 65.0525, 0.058826602370906166, 0.0, 0.9410849909584087, 3, 7, 97, 49, 179, 10, 14, 11, 
4, 69.87472222222222, 4.773333333333333, 0.0, 65.10194444444444, 0.06831273429828781, 0.0, 0.9316952164389443, 4, 1, 102, 47, 176, 19, 11, 15, 
5, 67.66694444444445, 3.768611111111111, 0.0, 64.09194444444444, 0.055693531635748625, 0.0, 0.9471677045660732, 5, 1, 93, 53, 183, 12, 13, 17, 
6, 68.24527777777777, 4.711666666666667, 0.0, 63.531666666666666, 0.06904018593065048, 0.0, 0.930931322069496, 5, 1, 95, 51, 177, 12, 12, 12, 
7, 70.41833333333334, 5.035833333333334, 0.0, 65.55027777777778, 0.07151310028165014, 0.0, 0.9308694863237951, 5, 1, 105, 45, 176, 17, 11, 15, 
8, 69.68833333333333, 4.307777777777778, 1.9333333333333333, 63.44777777777777, 0.061814906049952566, 0.027742568100829885, 0.9104504978515454, 5, 1, 93, 55, 184, 12, 10, 23, 
9, 67.68027777777779, 4.275555555555555, 4.15, 59.38138888888889, 0.06317284290105848, 0.061317715237903705, 0.8773809865831586, 4, 2, 95, 56, 174, 19, 9, 17, 
10, 69.735, 3.7505555555555556, 3.3333333333333335, 62.599722222222226, 0.05378297204496387, 0.04780000478000048, 0.8976801064346773, 6, 1, 108, 49, 183, 11, 11, 30, 
11, 68.6888888888889, 4.265833333333333, 0.4, 64.10666666666665, 0.0621036881268198, 0.005823358136525397, 0.9332901973471368, 5, 2, 84, 64, 175, 9, 12, 12, 
