Duration mean, 51.25333333333333, std dev, 0.31981481481481683
Rel slew mean, 0.023492012989951693, std dev, 0.0059256963533784466
Rel wait mean, 0.49765543600044765, std dev, 0.08400929605814451
Rel obs mean, 0.4788525510096007, std dev, 0.07808359970476607
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 51.015277777777776, 0.745, 31.816666666666666, 18.453611111111112, 0.014603468459884021, 0.6236693800876644, 0.3617271514524516, 4, 1, 25, 26, 55, 3, 28, 4, 
1, 51.73305555555556, 1.4830555555555556, 19.533333333333335, 30.716666666666665, 0.0286674649241029, 0.3775793469681431, 0.593753188107754, 4, 5, 52, 32, 97, 6, 35, 2, 
2, 51.01166666666666, 1.3877777777777778, 25.083333333333332, 24.540555555555557, 0.027205105585868156, 0.49171758094553536, 0.4810773134685965, 5, 2, 29, 24, 58, 5, 26, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
