Duration mean, 39.129444444444445, std dev, 0.04527777777777686
Rel slew mean, 0.05810034660307441, std dev, 8.378859590227536E-4
Rel wait mean, 0.2512147702555824, std dev, 0.07595198268175672
Rel obs mean, 0.6906848831413432, std dev, 0.07678986864077947
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 39.08416666666667, 2.2380555555555555, 6.85, 29.996111111111112, 0.05726246064405165, 0.1752627875738257, 0.7674747517821227, 3, 2, 43, 20, 74, 2, 0, 7, 
1, 39.17472222222222, 2.3088888888888888, 12.816666666666666, 24.049166666666668, 0.05893823256209716, 0.32716675293733916, 0.6138950145005637, 2, 6, 40, 20, 68, 2, 2, 6, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
