Duration mean, 90.29766666666663, std dev, 1.5728469135802394
Rel slew mean, 0.1568222110765212, std dev, 0.004742990541933957
Rel wait mean, 0.14390220873390372, std dev, 0.01468646532868864
Rel obs mean, 0.6992755801895753, std dev, 0.014920760797578326
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 89.58166666666666, 14.179722222222221, 15.266666666666667, 60.13527777777778, 0.15828821621487532, 0.1704217752888426, 0.6712900084962821, 7, 2, 95, 56, 199, 11, 14, 36, 
1, 89.29444444444444, 14.546944444444444, 9.65, 65.0975, 0.16290984881478254, 0.10806943321097492, 0.7290207179742425, 6, 1, 105, 43, 180, 14, 6, 23, 
2, 90.33805555555556, 15.155277777777778, 13.15, 62.032777777777774, 0.16776183286851548, 0.14556434626726156, 0.686673820864223, 6, 1, 98, 56, 181, 12, 13, 22, 
3, 91.20555555555556, 14.769722222222223, 12.2, 64.23583333333333, 0.1619388438813425, 0.13376378144606202, 0.7042973746725955, 5, 1, 97, 58, 182, 15, 16, 21, 
4, 89.8863888888889, 13.239166666666666, 15.033333333333333, 61.61388888888889, 0.14728777994443604, 0.1672481620317005, 0.6854640580238635, 5, 1, 84, 67, 177, 22, 12, 16, 
5, 89.64361111111111, 13.645833333333332, 12.633333333333333, 63.364444444444445, 0.1522231552722664, 0.14092842955282803, 0.7068484151749056, 6, 1, 106, 41, 186, 12, 10, 23, 
6, 93.53166666666667, 14.9275, 12.6, 66.00416666666666, 0.15959835349881502, 0.134713733316702, 0.705687913184483, 4, 2, 101, 51, 171, 17, 11, 12, 
7, 88.25805555555556, 13.871944444444445, 12.416666666666666, 61.96944444444445, 0.1571748250867878, 0.14068593046275285, 0.7021392444504594, 3, 4, 94, 58, 175, 8, 13, 14, 
8, 89.16916666666667, 14.127777777777778, 12.183333333333334, 62.85805555555556, 0.15843792541642135, 0.13663168322383484, 0.7049303913597438, 3, 10, 105, 46, 183, 10, 10, 25, 
9, 91.8275, 14.261944444444444, 12.716666666666667, 64.84888888888888, 0.15531234591428977, 0.1384842957356638, 0.7062033583500464, 5, 1, 99, 51, 170, 20, 9, 12, 
10, 90.63055555555555, 14.286666666666667, 10.85, 65.49388888888889, 0.15763631348269838, 0.11971679897017808, 0.7226468875471236, 4, 2, 97, 57, 181, 9, 15, 20, 
11, 87.07194444444444, 13.832777777777778, 15.883333333333333, 57.35583333333334, 0.15886607179886364, 0.18241620116187443, 0.6587177270392619, 4, 2, 106, 46, 177, 12, 11, 19, 
12, 87.70722222222223, 14.075, 14.716666666666667, 58.91555555555556, 0.1604770923463797, 0.16779309951670013, 0.6717298081369202, 4, 2, 107, 50, 174, 13, 15, 16, 
13, 88.25305555555556, 13.6925, 15.0, 59.56055555555555, 0.15515043545864007, 0.1699657865166771, 0.6748837780246828, 5, 1, 107, 49, 173, 13, 19, 11, 
14, 89.94250000000001, 14.493333333333332, 13.9, 61.549166666666665, 0.16113998758466058, 0.15454318036523335, 0.6843168320501061, 7, 1, 100, 51, 177, 11, 9, 19, 
15, 91.67944444444444, 14.368055555555555, 12.466666666666667, 64.84472222222222, 0.15672057834362482, 0.1359810450664453, 0.7072983765899299, 4, 2, 99, 53, 174, 22, 12, 14, 
16, 90.04444444444444, 14.959999999999999, 13.883333333333333, 61.20111111111111, 0.16614017769002962, 0.15418311944718657, 0.6796767028627838, 6, 1, 100, 58, 183, 12, 22, 20, 
17, 88.61777777777777, 14.530277777777778, 14.733333333333333, 59.35416666666667, 0.16396572044736446, 0.1662570841065249, 0.6697771954461106, 4, 3, 112, 37, 180, 13, 10, 19, 
18, 90.55083333333333, 14.258888888888889, 12.683333333333334, 63.60861111111111, 0.1574683342382885, 0.14006865388685913, 0.7024630118748524, 7, 2, 107, 46, 186, 8, 11, 28, 
19, 91.70805555555556, 14.0525, 13.2, 64.45555555555556, 0.15323081396581542, 0.14393501116162702, 0.7028341748725575, 5, 1, 98, 53, 177, 15, 10, 19, 
20, 87.80555555555556, 14.234444444444444, 14.916666666666666, 58.654444444444444, 0.16211325529895604, 0.16988294843403987, 0.6680037962670041, 6, 1, 103, 53, 181, 12, 14, 23, 
21, 88.70666666666666, 13.949444444444445, 14.3, 60.45722222222223, 0.15725361992083772, 0.1612054712159928, 0.6815409088631695, 4, 2, 110, 40, 173, 18, 9, 14, 
22, 89.35, 13.718055555555555, 14.683333333333334, 60.948611111111106, 0.15353167941304482, 0.1643350121246036, 0.6821333084623515, 4, 1, 109, 40, 176, 11, 5, 20, 
23, 90.62527777777777, 13.6725, 13.6, 63.35277777777778, 0.150868503085048, 0.1500685055371478, 0.6990629913778043, 7, 1, 100, 50, 194, 12, 10, 35, 
24, 89.54194444444444, 13.475277777777778, 12.066666666666666, 64.0, 0.15049123470999004, 0.13475993559815233, 0.7147488296918576, 5, 2, 106, 52, 178, 10, 10, 27, 
25, 90.17888888888889, 14.46361111111111, 13.816666666666666, 61.89861111111111, 0.16038799423368366, 0.15321398208499157, 0.6863980236813247, 4, 2, 101, 52, 187, 4, 14, 26, 
26, 96.04444444444444, 15.804444444444446, 10.6, 69.64, 0.16455344747801945, 0.11036557149467839, 0.7250809810273022, 3, 9, 98, 54, 176, 21, 14, 14, 
27, 88.54444444444444, 14.800277777777778, 14.816666666666666, 58.927499999999995, 0.16715083448362406, 0.1673359267160246, 0.6655132388003514, 6, 3, 101, 53, 179, 14, 11, 22, 
28, 88.89027777777778, 13.393611111111111, 13.283333333333333, 62.21333333333334, 0.15067577069108296, 0.1494351650755457, 0.6998890642333714, 4, 1, 100, 53, 185, 15, 12, 26, 
29, 91.46861111111112, 15.470833333333333, 11.2, 64.79777777777778, 0.16913816822407202, 0.12244637656512404, 0.708415455210804, 3, 8, 94, 61, 176, 12, 16, 16, 
30, 88.44861111111112, 13.719166666666666, 11.65, 63.07944444444445, 0.15510889876419137, 0.13171490036587472, 0.7131762008699339, 3, 7, 109, 43, 178, 9, 15, 15, 
