Duration mean, 27.964722222222225, std dev, 1.4235555555555564
Rel slew mean, 0.01750099718875637, std dev, 0.003505539803249048
Rel wait mean, 0.47913049075143543, std dev, 0.1318901906658055
Rel obs mean, 0.5033685120598081, std dev, 0.1324530670208844
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.07638888888889, 0.6730555555555555, 7.266666666666667, 19.136666666666667, 0.024857655809181842, 0.2683765067966145, 0.7067658373942036, 3, 1, 35, 6, 36, 3, 2, 4, 
1, 31.52361111111111, 0.48388888888888887, 13.85, 17.189722222222223, 0.015350046261620478, 0.43935321848702474, 0.5452967352513548, 5, 1, 33, 18, 49, 3, 18, 3, 
2, 27.074166666666667, 0.3819444444444444, 10.833333333333334, 15.858888888888888, 0.014107338894189829, 0.40013543045338423, 0.5857572306524259, 4, 1, 20, 13, 45, 3, 22, 4, 
3, 27.074166666666667, 0.3866666666666667, 12.966666666666667, 13.720833333333333, 0.014281756902336176, 0.4789313306042045, 0.5067869124934593, 3, 1, 25, 16, 43, 4, 9, 6, 
4, 27.075277777777778, 0.5119444444444444, 21.9, 4.663333333333334, 0.01890818807645351, 0.8088559674159493, 0.17223584450759713, 3, 2, 12, 3, 16, 0, 4, 1, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
