Duration mean, 29.988125000000004, std dev, 4.127326388888892
Rel slew mean, 0.023646827872230367, std dev, 0.009069206300256002
Rel wait mean, 0.3567916051922799, std dev, 0.09686421583554636
Rel obs mean, 0.6195615669354897, std dev, 0.10593342213580235
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.141666666666666, 0.5277777777777778, 7.233333333333333, 19.380555555555556, 0.01944529730836148, 0.26650291679459626, 0.7140517858970422, 3, 2, 23, 20, 49, 2, 10, 6, 
1, 38.24277777777778, 0.7366666666666666, 11.966666666666667, 25.539444444444445, 0.019262896407455293, 0.31291311358716967, 0.6678239900053751, 5, 1, 40, 18, 73, 5, 23, 4, 
2, 27.428611111111113, 1.146111111111111, 15.1, 11.1825, 0.041785240472742374, 0.5505200368633726, 0.407694722663885, 4, 1, 25, 16, 39, 3, 6, 6, 
3, 27.139444444444443, 0.38249999999999995, 8.066666666666666, 18.690277777777776, 0.014093877300362326, 0.2972303535239811, 0.6886757691756565, 4, 1, 32, 16, 37, 5, 35, 1, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
