Duration mean, 19.64814814814815, std dev, 0.042901234567901035
Rel slew mean, 0.011834794392606747, std dev, 0.0013157624168064544
Rel wait mean, 0.874572903684664, std dev, 0.009510419764520753
Rel obs mean, 0.1135923019227293, std dev, 0.01082618218132716
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 19.7125, 0.2152777777777778, 17.0, 2.4972222222222222, 0.01092087648840978, 0.8623969562460367, 0.12668216726555345, 2, 4, 3, 2, 7, 0, 0, 2, 
1, 19.613611111111112, 0.2708333333333333, 17.433333333333334, 1.9094444444444443, 0.013808438017816426, 0.888838533331445, 0.09735302865073857, 2, 1, 6, 0, 6, 0, 1, 1, 
2, 19.618333333333332, 0.2113888888888889, 17.116666666666667, 2.290277777777778, 0.010775068671594031, 0.87248322147651, 0.1167417098518959, 1, 10, 2, 1, 7, 0, 0, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
