Duration mean, 20.844930555555557, std dev, 0.04670138888888875
Rel slew mean, 0.032189335582999426, std dev, 0.002828398866270355
Rel wait mean, 0.25922749813704765, std dev, 0.14062045390738864
Rel obs mean, 0.7085831662799529, std dev, 0.14344885277365904
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 20.938333333333333, 0.6638888888888889, 2.9166666666666665, 17.35777777777778, 0.03170686407174507, 0.13929793839051183, 0.8289951975377431, 4, 2, 26, 15, 55, 1, 2, 9, 
1, 20.81527777777778, 0.7877777777777778, 11.25, 8.777500000000002, 0.03784613331554013, 0.5404684059518249, 0.42168546073263496, 2, 2, 21, 4, 27, 4, 0, 1, 
2, 20.81361111111111, 0.5955555555555556, 5.266666666666667, 14.951388888888888, 0.028613754354121904, 0.25303954410174967, 0.7183467015441285, 3, 2, 29, 14, 49, 2, 7, 10, 
3, 20.8125, 0.6366666666666666, 2.1666666666666665, 18.009166666666665, 0.03059059059059059, 0.1041041041041041, 0.8653053053053053, 4, 1, 24, 15, 53, 2, 3, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
