Duration mean, 34.31638888888889, std dev, 0.02208333333333634
Rel slew mean, 0.021723080796426333, std dev, 0.00399330223004016
Rel wait mean, 0.5037881626414763, std dev, 0.24576613484682802
Rel obs mean, 0.4744887565620973, std dev, 0.24177283261678786
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 34.30472222222222, 0.5591666666666667, 26.75, 6.995555555555556, 0.01629999109290104, 0.7797760269480231, 0.20392398195907593, 2, 1, 17, 4, 26, 1, 0, 2, 
1, 34.30305555555555, 0.9741666666666666, 6.6, 26.728888888888886, 0.028398830684017457, 0.19240268521592666, 0.7791984841000559, 3, 3, 31, 20, 61, 4, 15, 6, 
2, 34.29722222222222, 0.79, 11.1, 22.40722222222222, 0.023033935368915525, 0.32364137037337004, 0.6533246942577144, 4, 1, 39, 16, 60, 4, 2, 5, 
3, 34.36055555555556, 0.6583333333333333, 24.716666666666665, 8.985555555555555, 0.0191595660398713, 0.7193325680285857, 0.26150786593154296, 4, 1, 15, 10, 27, 3, 0, 1, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
