Duration mean, 7.767048611111111, std dev, 1.8728385416666669
Rel slew mean, 0.056893715588881344, std dev, 0.011867974788343274
Rel wait mean, 0.0, std dev, 0.0
Rel obs mean, 0.9431062844111187, std dev, 0.011867974788343283
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 8.248055555555554, 0.4638888888888889, 0.0, 7.784166666666667, 0.056242211969150975, 0.0, 0.943757788030849, 1, 34, 5, 7, 21, 1, 0, 1, 
1, 4.953888888888889, 0.35333333333333333, 0.0, 4.600555555555555, 0.07132443646966469, 0.0, 0.9286755635303353, 2, 2, 9, 4, 19, 0, 0, 1, 
2, 7.121388888888888, 0.38027777777777777, 0.0, 6.7411111111111115, 0.05339938370324141, 0.0, 0.9466006162967586, 2, 3, 9, 7, 16, 0, 0, 0, 
3, 12.033055555555556, 0.5330555555555556, 0.0, 11.5, 0.044299268219487986, 0.0, 0.9557007317805121, 2, 3, 14, 7, 14, 0, 0, 1, 
4, 6.845555555555555, 0.46555555555555556, 0.0, 6.38, 0.06800844018828112, 0.0, 0.9319915598117189, 2, 1, 12, 3, 16, 0, 0, 2, 
5, 10.511388888888888, 0.275, 0.0, 10.236388888888888, 0.026162099310271927, 0.0, 0.9738379006897281, 2, 2, 11, 5, 16, 2, 0, 0, 
6, 5.784722222222222, 0.3544444444444444, 0.0, 5.430277777777778, 0.06127250900360144, 0.0, 0.9387274909963985, 1, 31, 8, 3, 19, 1, 0, 3, 
7, 6.638333333333333, 0.49416666666666664, 0.0, 6.144166666666667, 0.07444137584735125, 0.0, 0.9255586241526488, 2, 1, 13, 4, 14, 0, 0, 0, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
