Duration mean, 40.19180555555556, std dev, 1.1036805555555578
Rel slew mean, 0.031302009783319984, std dev, 0.01024187747956433
Rel wait mean, 0.5186461115914538, std dev, 0.11332577771122099
Rel obs mean, 0.4500518786252263, std dev, 0.10704012984308739
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 42.399166666666666, 0.7941666666666667, 31.6, 10.005, 0.018730714047052812, 0.7452976670138957, 0.23597161893905147, 5, 1, 33, 13, 43, 3, 25, 3, 
1, 39.730555555555554, 1.2311111111111113, 17.783333333333335, 20.71611111111111, 0.030986506327343913, 0.4475984059288261, 0.5214150877438299, 4, 4, 35, 16, 47, 6, 7, 6, 
2, 39.32333333333334, 2.036388888888889, 16.4, 20.886944444444445, 0.05178576474244864, 0.4170551835212342, 0.5311590517363172, 4, 1, 32, 13, 62, 4, 23, 5, 
3, 39.314166666666665, 0.9319444444444444, 18.266666666666666, 20.115555555555556, 0.023705054016434562, 0.464633189901859, 0.5116617560817065, 4, 2, 26, 13, 45, 5, 8, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
