Duration mean, 39.111041666666665, std dev, 0.20409722222222193
Rel slew mean, 0.021109789512769362, std dev, 0.005807029437290276
Rel wait mean, 0.5132356748352003, std dev, 0.11986067190424177
Rel obs mean, 0.4656545356520303, std dev, 0.12317599742233307
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 39.30361111111111, 0.7283333333333334, 11.8, 26.775277777777777, 0.01853095206123271, 0.30022686634674506, 0.6812421815920222, 5, 3, 55, 21, 88, 9, 46, 3, 
1, 39.32666666666667, 0.6708333333333333, 19.133333333333333, 19.522499999999997, 0.01705797592812341, 0.48652313951517207, 0.4964188845567045, 4, 2, 29, 12, 33, 6, 4, 7, 
2, 38.93694444444444, 1.2741666666666667, 26.583333333333332, 11.079444444444444, 0.032723848387349916, 0.6827277721101781, 0.28454837950247197, 4, 1, 21, 13, 37, 3, 7, 4, 
3, 38.87694444444445, 0.6269444444444445, 22.683333333333334, 15.566666666666666, 0.016126381674371415, 0.5834649213687061, 0.4004086969569225, 5, 1, 39, 15, 46, 0, 38, 3, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
