Duration mean, 27.28538888888889, std dev, 0.17957777777777723
Rel slew mean, 0.023745035437532196, std dev, 0.00405068542619952
Rel wait mean, 0.5130557700331717, std dev, 0.15833408479018524
Rel obs mean, 0.463199194529296, std dev, 0.15573583430453705
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 27.156666666666666, 0.45305555555555554, 21.816666666666666, 4.886944444444444, 0.016683032609140377, 0.8033632011783478, 0.17995376621251177, 3, 1, 16, 6, 24, 2, 7, 2, 
1, 27.0675, 0.6980555555555555, 13.283333333333333, 13.086111111111112, 0.025789435875332247, 0.49074843754810504, 0.48346212657656273, 3, 1, 20, 11, 30, 4, 3, 4, 
2, 27.7125, 0.7813888888888889, 3.8666666666666667, 23.064444444444444, 0.028196261213852554, 0.13952789054277553, 0.832275848243372, 4, 1, 28, 22, 65, 4, 15, 7, 
3, 27.18305555555556, 0.7441666666666666, 15.016666666666667, 11.422222222222222, 0.027376122788910575, 0.5524274721793601, 0.42019640503172934, 3, 1, 16, 7, 33, 2, 2, 1, 
4, 27.307222222222222, 0.5647222222222222, 15.816666666666666, 10.925833333333333, 0.020680324700425204, 0.5792118487172706, 0.40010782658230426, 6, 2, 16, 6, 45, 0, 0, 11, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
