Duration mean, 52.07046296296296, std dev, 1.4183950617283922
Rel slew mean, 0.018465633828572525, std dev, 0.008288971155981149
Rel wait mean, 0.5100368146915445, std dev, 0.08208982136877489
Rel obs mean, 0.4714975514798829, std dev, 0.07626111283169035
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 51.005, 0.7536111111111111, 20.783333333333335, 29.468055555555555, 0.014775239900227647, 0.4074763912034768, 0.5777483688962955, 3, 7, 37, 19, 70, 5, 24, 3, 
1, 54.198055555555555, 0.5269444444444445, 34.31666666666667, 19.354444444444447, 0.009722571022945678, 0.6331715467447069, 0.3571058822323474, 5, 1, 42, 14, 55, 5, 6, 8, 
2, 51.00833333333333, 1.576111111111111, 24.966666666666665, 24.465555555555554, 0.030899090562544248, 0.4894625061264499, 0.4796384033110058, 2, 18, 48, 14, 62, 4, 13, 8, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
