Duration mean, 56.30861111111111, std dev, 5.2933333333333366
Rel slew mean, 0.05149951670770381, std dev, 0.005745249195248388
Rel wait mean, 0.28396364076664715, std dev, 0.016926615420225
Rel obs mean, 0.664536842525649, std dev, 0.011181366224976563
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 51.015277777777776, 2.334166666666667, 15.35, 33.33111111111111, 0.04575426751245542, 0.30089025618687215, 0.6533554763006725, 5, 1, 46, 31, 99, 1, 49, 9, 
1, 61.60194444444445, 3.526388888888889, 16.45, 41.62555555555556, 0.057244765902952195, 0.26703702534642215, 0.6757182087506256, 6, 2, 63, 35, 113, 11, 22, 7, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
