Duration mean, 11.736666666666668, std dev, 0.4904166666666674
Rel slew mean, 0.01639923545191964, std dev, 0.00426945355421284
Rel wait mean, 0.5648099516733085, std dev, 0.015956772723732277
Rel obs mean, 0.4187908128747718, std dev, 0.015147634728336051
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 11.200277777777776, 0.09222222222222222, 6.566666666666666, 4.541388888888889, 0.008233922769772575, 0.5862949827633244, 0.4054710944669031, 2, 5, 12, 3, 10, 2, 2, 4, 
1, 11.415555555555557, 0.2619444444444444, 6.566666666666666, 4.586944444444444, 0.022946272143274285, 0.5752384660307572, 0.40181526182596844, 4, 1, 4, 8, 19, 0, 3, 5, 
2, 12.7175, 0.2338888888888889, 6.933333333333334, 5.550277777777778, 0.018391105868990672, 0.5451805255225739, 0.4364283686084354, 4, 2, 11, 5, 21, 0, 3, 5, 
3, 11.613333333333333, 0.1861111111111111, 6.416666666666667, 5.010555555555555, 0.016025641025641024, 0.5525258323765786, 0.4314485265977803, 5, 1, 6, 2, 22, 0, 1, 2, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
