Duration mean, 10.574375000000002, std dev, 0.07920138888888895
Rel slew mean, 0.012316109410976814, std dev, 0.003158006238363113
Rel wait mean, 0.5399635534824077, std dev, 0.08405604937870494
Rel obs mean, 0.4477203371066155, std dev, 0.08270860700260192
No, Duration, Slew time, Wait time, Obs time, Rel slew, Rel wait, Rel obs, Max attempts, Times max att, Obs result 1, Obs result 2, Obs result 3, Obs result 4, Interruption 1, Interruption 2 
0, 10.518333333333334, 0.17527777777777775, 4.233333333333333, 6.109722222222222, 0.016664025775101673, 0.40247187450483285, 0.5808640997200655, 3, 3, 9, 2, 20, 1, 0, 3, 
1, 10.732777777777779, 0.11444444444444445, 5.466666666666667, 5.151666666666667, 0.010663077799057922, 0.5093431337025726, 0.4799937884983695, 2, 2, 2, 9, 15, 1, 0, 4, 
2, 10.525833333333335, 0.08055555555555555, 6.516666666666667, 3.928611111111111, 0.007653128546169477, 0.6191117092866757, 0.3732351621671549, 2, 1, 8, 4, 14, 0, 0, 4, 
3, 10.520555555555557, 0.15027777777777776, 6.616666666666667, 3.7536111111111112, 0.01428420552357818, 0.6289274964355495, 0.35678829804087236, 2, 2, 9, 6, 13, 0, 1, 4, 

Obs result 1, Max scintillation; shortened observation
Obs result 2, Normal scintillation.
Obs result 3, Short timescale; repeated check of scintillation.
Obs result 4, Weak scintillation; aborted.

Interruption 1, Object set.
Interruption 2, Interference from satellite.
